trans_id,amt,trans_type,acct_id,trans_date
915,113.95107628851696,transfer,89563,2023-02-08 03:00:00
916,130.39482548582697,purchase,58688,2023-02-08 04:00:00
917,109.3304561578179,withdrawal,99678,2023-02-08 05:00:00
918,77.67831927247359,transfer,64238,2023-02-08 06:00:00
919,109.70449964491537,purchase,68608,2023-02-08 07:00:00
920,153.6815874929886,withdrawal,99081,2023-02-08 08:00:00
921,48.67423502944699,withdrawal,41897,2023-02-08 09:00:00
922,106.6484837073438,transfer,60961,2023-02-08 10:00:00
923,64.99395925304134,withdrawal,78703,2023-02-08 11:00:00
924,159.75233144624212,purchase,54757,2023-02-08 12:00:00
925,23.840654760811265,withdrawal,36917,2023-02-08 13:00:00
926,72.05390763642059,purchase,32736,2023-02-08 14:00:00
927,118.86059375322604,withdrawal,37990,2023-02-08 15:00:00
928,178.27620146171702,transfer,72551,2023-02-08 16:00:00
929,96.71248694635061,purchase,68161,2023-02-08 17:00:00
930,609.1001065773604,withdrawal,89623,2023-02-08 18:00:00
931,194.0578534720295,withdrawal,32440,2023-02-08 19:00:00
932,27.5993049791878,withdrawal,45205,2023-02-08 20:00:00
933,-9.940297831004097,purchase,90811,2023-02-08 21:00:00
934,122.00072250266662,purchase,65103,2023-02-08 22:00:00
935,74.89728878236944,purchase,80812,2023-02-08 23:00:00
936,48.93835914346434,transfer,51627,2023-02-09 00:00:00
937,135.41782236496766,transfer,29008,2023-02-09 01:00:00
938,112.19003568855995,purchase,81274,2023-02-09 02:00:00
939,71.79606846316358,withdrawal,42402,2023-02-09 03:00:00
940,35.98478006645528,transfer,63384,2023-02-09 04:00:00
941,143.62286641400723,purchase,15793,2023-02-09 05:00:00
942,132.51005889793305,withdrawal,15571,2023-02-09 06:00:00
943,95.04120681103086,transfer,26209,2023-02-09 07:00:00
944,192.3318498023833,withdrawal,53148,2023-02-09 08:00:00
945,46.49576168369237,withdrawal,12224,2023-02-09 09:00:00
946,23.723741453763058,withdrawal,58695,2023-02-09 10:00:00
947,65.40459650593777,withdrawal,42441,2023-02-09 11:00:00
948,97.7206991822251,transfer,49129,2023-02-09 12:00:00
949,112.1669724661346,transfer,72368,2023-02-09 13:00:00
950,87.93819710718351,transfer,54760,2023-02-09 14:00:00
951,117.60276982571484,purchase,33478,2023-02-09 15:00:00
952,530.7842670314806,transfer,81854,2023-02-09 16:00:00
953,172.18823020366298,withdrawal,95716,2023-02-09 17:00:00
954,95.89244108037155,transfer,22180,2023-02-09 18:00:00
955,155.8647915794064,withdrawal,25372,2023-02-09 19:00:00
956,117.1362673188852,purchase,39796,2023-02-09 20:00:00
957,122.8376609576892,withdrawal,68272,2023-02-09 21:00:00
958,128.48836401161017,withdrawal,99963,2023-02-09 22:00:00
959,122.38542800086574,withdrawal,64040,2023-02-09 23:00:00
960,132.1361379933772,purchase,85357,2023-02-10 00:00:00
961,166.45762650662158,transfer,81368,2023-02-10 01:00:00
962,109.8260584850735,transfer,88356,2023-02-10 02:00:00
963,739.9015865037717,purchase,26211,2023-02-10 03:00:00
964,95.51321528563867,withdrawal,15842,2023-02-10 04:00:00
965,172.00586077247365,transfer,73115,2023-02-10 05:00:00
966,66.18038489703652,purchase,76852,2023-02-10 06:00:00
967,190.04702164554078,transfer,55968,2023-02-10 07:00:00
968,97.99210246778283,purchase,27508,2023-02-10 08:00:00
969,523.1784444366207,withdrawal,32005,2023-02-10 09:00:00
970,106.40522074553947,transfer,64575,2023-02-10 10:00:00
971,65.94741712625596,purchase,90742,2023-02-10 11:00:00
972,142.0321774494362,transfer,28971,2023-02-10 12:00:00
973,67.36880103488045,transfer,35599,2023-02-10 13:00:00
974,77.69082833926102,transfer,97592,2023-02-10 14:00:00
975,5.522963452723451,transfer,76914,2023-02-10 15:00:00
976,77.38468403754617,purchase,77055,2023-02-10 16:00:00
977,-21.193966331447832,withdrawal,97697,2023-02-10 17:00:00
978,20.804858825713836,purchase,15355,2023-02-10 18:00:00
979,138.02073280721487,purchase,64120,2023-02-10 19:00:00
980,458.0861178195796,purchase,84619,2023-02-10 20:00:00
981,121.27287808924824,withdrawal,48342,2023-02-10 21:00:00
982,51.65119284353935,transfer,95992,2023-02-10 22:00:00
983,97.614432192901,transfer,88860,2023-02-10 23:00:00
984,,transfer,12257,2023-02-11 00:00:00
985,42.081765540372885,withdrawal,37364,2023-02-11 01:00:00
986,175.16991508835753,transfer,34972,2023-02-11 02:00:00
987,143.86811452878356,withdrawal,36654,2023-02-11 03:00:00
988,88.9517913085168,transfer,90769,2023-02-11 04:00:00
989,101.34429194972654,transfer,91423,2023-02-11 05:00:00
990,673.3941282372451,purchase,39320,2023-02-11 06:00:00
991,-2.086743421214532,withdrawal,30808,2023-02-11 07:00:00
992,87.64113087397016,purchase,62389,2023-02-11 08:00:00
993,65.90078760011008,purchase,44773,2023-02-11 09:00:00
994,49.91899950525423,purchase,61168,2023-02-11 10:00:00
995,85.94498535570226,withdrawal,37747,2023-02-11 11:00:00
996,189.88432634247613,withdrawal,86396,2023-02-11 12:00:00
997,641.8731622871608,transfer,93692,2023-02-11 13:00:00
998,71.44105051086017,purchase,67505,2023-02-11 14:00:00
999,128.62913906780793,transfer,95896,2023-02-11 15:00:00
