date,station,latitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh
2023-02-26,STN_COAST,37.0,3.3,0.0,60.7,26.5
2023-02-27,STN_COAST,37.0,8.2,0.8,78.0,24.3
2023-02-28,STN_COAST,37.0,7.4,0.0,58.4,17.0
2023-03-01,STN_COAST,37.0,,3.5,68.4,0.2
2023-03-02,STN_COAST,37.0,9.8,0.1,90.6,17.6
2023-03-03,STN_COAST,37.0,13.9,0.0,46.3,21.6
2023-03-04,STN_COAST,37.0,9.0,0.0,,22.3
2023-03-05,STN_COAST,37.0,7.5,0.0,58.0,42.0
2023-03-06,STN_COAST,37.0,12.6,0.1,81.9,13.4
2023-03-07,STN_COAST,37.0,15.1,6.2,67.6,77.8
2023-03-08,STN_COAST,37.0,17.9,0.0,66.8,59.2
2023-03-09,STN_COAST,37.0,7.2,0.4,79.7,8.7
2023-03-10,STN_COAST,37.0,13.0,0.0,54.2,2.3
2023-03-11,STN_COAST,37.0,10.4,1.2,81.9,38.6
2023-03-12,STN_COAST,37.0,13.5,9.9,65.8,10.3
2023-03-13,STN_COAST,37.0,14.9,0.1,89.5,17.9
2023-03-14,STN_COAST,37.0,12.9,0.0,71.1,2.3
2023-03-15,STN_COAST,37.0,10.7,0.0,68.1,8.2
2023-03-16,STN_COAST,37.0,19.4,2.2,90.6,10.5
2023-03-17,STN_COAST,37.0,18.2,0.0,62.0,0.5
2023-03-18,STN_COAST,37.0,12.6,3.6,80.1,0.6
2023-03-19,STN_COAST,37.0,14.0,0.0,66.2,1.1
2023-03-20,STN_COAST,37.0,12.4,1.8,67.9,12.4
2023-03-21,STN_COAST,37.0,13.2,5.4,86.3,6.2
2023-03-22,STN_COAST,37.0,12.5,5.8,82.4,1.3
2023-03-23,STN_COAST,37.0,15.3,0.0,57.4,9.1
2023-03-24,STN_COAST,37.0,15.3,2.4,62.0,0.5
2023-03-25,STN_COAST,37.0,16.9,0.0,56.9,0.4
2023-03-26,STN_COAST,37.0,16.2,0.7,86.0,56.9
2023-03-27,STN_COAST,37.0,14.6,0.0,66.9,10.5
2023-03-28,STN_COAST,37.0,14.7,8.8,87.7,2.5
2023-03-29,STN_COAST,37.0,16.3,2.7,65.6,32.4
2023-03-30,STN_COAST,37.0,16.2,0.0,66.9,5.9
2023-03-31,STN_COAST,37.0,10.9,0.0,54.1,36.5
2023-04-01,STN_COAST,37.0,16.8,0.0,49.4,1.6
2023-04-02,STN_COAST,37.0,20.5,0.0,55.0,1.7
2023-04-03,STN_COAST,37.0,15.2,0.0,90.3,31.7
2023-04-04,STN_COAST,37.0,20.5,0.0,61.6,7.2
2023-04-05,STN_COAST,37.0,19.2,8.0,76.1,58.0
2023-04-06,STN_COAST,37.0,18.9,2.8,81.8,20.1
2023-04-07,STN_COAST,37.0,17.7,1.7,75.3,18.6
2023-04-08,STN_COAST,37.0,20.0,8.3,66.1,7.8
2023-04-09,STN_COAST,37.0,15.8,0.0,,9.1
2023-04-10,STN_COAST,37.0,20.6,6.3,96.3,9.7
2023-04-11,STN_COAST,37.0,24.0,0.0,,1.1
2023-04-12,STN_COAST,37.0,19.2,3.5,74.0,16.4
2023-04-13,STN_COAST,37.0,18.2,0.6,73.5,0.3
2023-04-14,STN_COAST,37.0,22.9,0.0,50.2,29.2
2023-04-15,STN_COAST,37.0,21.6,0.0,44.6,5.0
2023-04-16,STN_COAST,37.0,14.3,0.0,75.3,24.3
2023-04-17,STN_COAST,37.0,19.7,0.0,61.1,12.2
2023-04-18,STN_COAST,37.0,21.9,0.8,73.1,15.8
2023-04-19,STN_COAST,37.0,18.1,0.0,76.1,44.1
2023-04-20,STN_COAST,37.0,27.5,0.0,66.7,8.8
2023-04-21,STN_COAST,37.0,22.1,0.0,34.8,0.4
2023-04-22,STN_COAST,37.0,18.0,1.6,79.8,6.4
2023-04-23,STN_COAST,37.0,22.4,15.4,84.6,4.7
2023-04-24,STN_COAST,37.0,15.1,0.0,52.8,1.2
2023-04-25,STN_COAST,37.0,20.2,0.0,77.1,8.7
2023-04-26,STN_COAST,37.0,22.6,0.0,52.9,3.7
2023-04-27,STN_COAST,37.0,17.6,0.0,66.1,29.6
2023-04-28,STN_COAST,37.0,20.8,0.0,80.2,1.2
2023-04-29,STN_COAST,37.0,17.7,0.8,88.2,1.4
2023-04-30,STN_COAST,37.0,23.8,0.0,53.1,22.6
2023-05-01,STN_COAST,37.0,29.6,7.9,91.8,4.3
2023-05-02,STN_COAST,37.0,26.8,0.0,81.3,28.0
2023-05-03,STN_COAST,37.0,18.9,0.1,80.2,13.0
2023-05-04,STN_COAST,37.0,26.0,0.1,91.4,13.3
2023-05-05,STN_COAST,37.0,19.4,0.0,52.4,1.4
2023-05-06,STN_COAST,37.0,26.9,2.3,95.0,9.8
2023-05-07,STN_COAST,37.0,22.6,1.2,72.6,22.6
2023-05-08,STN_COAST,37.0,22.1,2.8,91.5,8.5
2023-05-09,STN_COAST,37.0,20.9,0.0,52.9,10.6
2023-05-10,STN_COAST,37.0,25.3,0.0,44.4,18.9
2023-05-11,STN_COAST,37.0,21.3,0.0,60.3,3.1
2023-05-12,STN_COAST,37.0,22.2,0.0,62.7,4.8
2023-05-13,STN_COAST,37.0,22.6,0.0,60.3,0.7
2023-05-14,STN_COAST,37.0,27.3,1.1,63.1,7.1
2023-05-15,STN_COAST,37.0,23.9,0.0,60.1,9.3
2023-05-16,STN_COAST,37.0,20.1,0.0,39.7,20.3
2023-05-17,STN_COAST,37.0,23.2,0.0,59.0,8.4
2023-05-18,STN_COAST,37.0,24.4,0.0,66.6,18.6
2023-05-19,STN_COAST,37.0,27.5,0.0,53.0,5.5
2023-05-20,STN_COAST,37.0,28.4,0.0,50.4,0.6
2023-05-21,STN_COAST,37.0,28.0,0.0,73.6,48.0
2023-05-22,STN_COAST,37.0,23.3,2.2,82.1,1.3
2023-05-23,STN_COAST,37.0,26.6,0.0,77.1,2.1
2023-05-24,STN_COAST,37.0,24.6,0.0,59.8,21.0
2023-05-25,STN_COAST,37.0,29.4,0.0,48.2,6.4
2023-05-26,STN_COAST,37.0,24.2,0.1,75.7,12.5
2023-05-27,STN_COAST,37.0,25.4,0.1,91.1,2.2
2023-05-28,STN_COAST,37.0,25.4,0.0,63.1,7.7
2023-05-29,STN_COAST,37.0,21.3,9.9,75.5,8.6
2023-05-30,STN_COAST,37.0,25.8,0.0,65.6,3.9
2023-05-31,STN_COAST,37.0,26.7,0.0,69.6,21.9
2023-06-01,STN_COAST,37.0,19.7,0.0,48.5,2.7
2023-06-02,STN_COAST,37.0,26.7,0.5,77.2,3.6
2023-06-03,STN_COAST,37.0,22.9,0.0,59.4,27.9
2023-06-04,STN_COAST,37.0,24.2,0.0,47.2,6.1
2023-06-05,STN_COAST,37.0,26.5,0.0,74.3,17.2
2023-06-06,STN_COAST,37.0,31.3,0.0,54.3,5.8
2023-06-07,STN_COAST,37.0,26.9,0.0,55.2,29.0
2023-06-08,STN_COAST,37.0,23.8,0.0,69.5,7.0
2023-06-09,STN_COAST,37.0,,1.8,80.4,5.2
2023-06-10,STN_COAST,37.0,26.3,8.2,79.2,2.0
2023-06-11,STN_COAST,37.0,20.9,0.0,60.8,10.8
2023-06-12,STN_COAST,37.0,20.4,0.0,47.4,27.8
2023-06-13,STN_COAST,37.0,24.1,0.0,69.4,12.6
2023-06-14,STN_COAST,37.0,25.1,2.5,61.5,29.5
2023-06-15,STN_COAST,37.0,26.7,0.0,80.7,3.1
2023-06-16,STN_COAST,37.0,29.4,0.0,70.0,0.2
2023-06-17,STN_COAST,37.0,26.2,0.0,75.0,6.2
2023-06-18,STN_COAST,37.0,25.6,0.0,56.6,2.3
2023-06-19,STN_COAST,37.0,28.6,0.0,68.1,35.9
2023-06-20,STN_COAST,37.0,29.6,0.0,67.4,23.2
2023-06-21,STN_COAST,37.0,28.4,0.0,59.8,13.5
2023-06-22,STN_COAST,37.0,32.2,0.0,76.0,62.1
2023-06-23,STN_COAST,37.0,29.6,0.0,50.6,30.7
2023-06-24,STN_COAST,37.0,28.3,0.0,73.3,9.7
2023-06-25,STN_COAST,37.0,26.4,0.0,49.9,15.8
2023-06-26,STN_COAST,37.0,21.4,0.0,50.1,7.7
2023-06-27,STN_COAST,37.0,33.5,0.0,67.6,17.0
2023-06-28,STN_COAST,37.0,30.2,0.0,62.1,5.6
2023-06-29,STN_COAST,37.0,28.7,0.0,52.1,7.4
2023-06-30,STN_COAST,37.0,24.5,0.0,55.8,1.3
2023-07-01,STN_COAST,37.0,26.6,0.0,62.8,9.6
2023-07-02,STN_COAST,37.0,22.9,0.8,67.3,33.9
2023-07-03,STN_COAST,37.0,29.4,0.0,79.5,2.8
2023-07-04,STN_COAST,37.0,25.5,0.0,51.6,14.2
2023-07-05,STN_COAST,37.0,26.6,2.8,76.9,3.1
2023-07-06,STN_COAST,37.0,29.1,7.9,83.3,16.9
2023-07-07,STN_COAST,37.0,31.7,0.0,62.4,3.2
2023-07-08,STN_COAST,37.0,29.7,0.0,52.1,3.1
2023-07-09,STN_COAST,37.0,29.6,0.2,87.9,1.0
2023-07-10,STN_COAST,37.0,,3.0,87.4,4.5
2023-07-11,STN_COAST,37.0,24.5,0.0,54.7,1.5
2023-07-12,STN_COAST,37.0,23.4,0.0,50.3,15.3
2023-07-13,STN_COAST,37.0,26.1,0.0,59.7,34.7
2023-07-14,STN_COAST,37.0,25.5,0.0,50.3,9.2
2023-07-15,STN_COAST,37.0,23.5,0.0,65.1,13.3
2023-07-16,STN_COAST,37.0,23.3,0.0,70.4,13.7
2023-07-17,STN_COAST,37.0,25.5,0.0,36.4,34.4
2023-07-18,STN_COAST,37.0,26.1,1.6,100.0,11.8
2023-07-19,STN_COAST,37.0,26.1,0.0,58.0,9.0
2023-07-20,STN_COAST,37.0,22.5,0.0,47.1,15.3
2023-07-21,STN_COAST,37.0,26.5,0.0,56.0,25.7
2023-07-22,STN_COAST,37.0,25.9,0.0,57.2,13.6
2023-07-23,STN_COAST,37.0,26.7,7.3,62.3,35.5
2023-07-24,STN_COAST,37.0,27.6,0.0,65.0,5.3
2023-07-25,STN_COAST,37.0,25.1,0.0,56.8,17.6
2023-07-26,STN_COAST,37.0,24.9,0.0,55.9,12.1
2023-07-27,STN_COAST,37.0,25.7,9.5,89.7,16.9
2023-07-28,STN_COAST,37.0,24.9,0.0,55.1,11.3
2023-07-29,STN_COAST,37.0,28.1,7.9,79.4,14.6
2023-07-30,STN_COAST,37.0,24.9,0.0,47.5,12.7
2023-07-31,STN_COAST,37.0,26.7,1.4,71.5,5.0
2023-08-01,STN_COAST,37.0,26.1,0.0,64.1,15.1
2023-08-02,STN_COAST,37.0,27.5,3.0,100.0,9.3
2023-08-03,STN_COAST,37.0,26.0,0.0,50.1,0.4
2023-08-04,STN_COAST,37.0,21.7,0.0,75.6,24.0
2023-08-05,STN_COAST,37.0,25.8,0.0,60.0,7.9
2023-08-06,STN_COAST,37.0,23.7,0.0,65.6,12.2
2023-08-07,STN_COAST,37.0,20.5,0.0,51.9,42.3
2023-08-08,STN_COAST,37.0,23.8,0.0,67.1,14.9
2023-08-09,STN_COAST,37.0,24.3,0.2,86.2,21.8
2023-08-10,STN_COAST,37.0,20.1,0.0,59.2,4.7
2023-08-11,STN_COAST,37.0,19.0,0.0,61.5,28.2
2023-08-12,STN_COAST,37.0,17.2,0.0,74.6,0.4
2023-08-13,STN_COAST,37.0,23.2,0.0,66.9,2.5
2023-08-14,STN_COAST,37.0,17.2,0.0,61.3,7.0
2023-08-15,STN_COAST,37.0,21.2,0.0,62.0,1.6
2023-08-16,STN_COAST,37.0,23.1,0.0,59.1,8.6
2023-08-17,STN_COAST,37.0,20.5,7.7,89.1,8.0
2023-08-18,STN_COAST,37.0,27.4,1.0,80.7,42.7
2023-08-19,STN_COAST,37.0,19.5,0.0,41.7,0.5
2023-08-20,STN_COAST,37.0,22.9,0.0,66.0,10.5
2023-08-21,STN_COAST,37.0,24.6,0.0,63.7,29.1
2023-08-22,STN_COAST,37.0,23.2,0.0,73.0,8.1
2023-08-23,STN_COAST,37.0,18.4,0.0,49.6,0.6
2023-08-24,STN_COAST,37.0,16.5,0.0,80.2,11.3
2023-08-25,STN_COAST,37.0,21.6,0.0,40.1,5.9
2023-08-26,STN_COAST,37.0,12.5,0.0,54.9,7.8
2023-08-27,STN_COAST,37.0,20.1,0.0,53.2,3.9
2023-08-28,STN_COAST,37.0,17.5,0.0,50.5,10.0
2023-08-29,STN_COAST,37.0,14.6,0.0,51.8,4.0
2023-08-30,STN_COAST,37.0,22.7,0.0,61.9,8.8
2023-08-31,STN_COAST,37.0,21.0,0.6,65.5,10.6
2023-09-01,STN_COAST,37.0,15.2,0.0,53.7,5.6
2023-09-02,STN_COAST,37.0,18.1,0.0,48.2,0.2
2023-09-03,STN_COAST,37.0,17.2,1.0,79.8,4.8
2023-09-04,STN_COAST,37.0,17.7,0.0,55.3,11.5
2023-09-05,STN_COAST,37.0,18.5,0.0,57.6,4.4
2023-09-06,STN_COAST,37.0,16.8,0.0,58.2,7.6
2023-09-07,STN_COAST,37.0,17.6,2.0,62.5,41.6
2023-09-08,STN_COAST,37.0,20.2,1.7,76.4,20.8
2023-09-09,STN_COAST,37.0,17.0,0.0,78.9,8.5
2023-09-10,STN_COAST,37.0,11.6,0.0,70.8,4.3
2023-09-11,STN_COAST,37.0,21.2,0.0,60.1,80.0
2023-09-12,STN_COAST,37.0,17.6,0.0,61.8,4.3
2023-09-13,STN_COAST,37.0,16.7,0.0,70.8,1.3
2023-09-14,STN_COAST,37.0,16.2,0.0,60.5,26.3
2023-09-15,STN_COAST,37.0,18.3,0.0,52.7,1.9
2023-09-16,STN_COAST,37.0,14.7,0.0,77.6,11.2
2023-09-17,STN_COAST,37.0,22.8,0.0,65.9,5.4
2023-09-18,STN_COAST,37.0,6.4,0.0,43.3,8.4
2023-09-19,STN_COAST,37.0,15.8,0.0,64.1,9.7
2023-09-20,STN_COAST,37.0,22.1,0.0,57.6,14.1
2023-09-21,STN_COAST,37.0,13.0,0.0,70.6,9.4
2023-09-22,STN_COAST,37.0,14.1,0.4,90.9,17.4
2023-09-23,STN_COAST,37.0,13.0,0.0,44.5,0.7
2023-09-24,STN_COAST,37.0,14.0,0.0,62.6,9.2
2023-09-25,STN_COAST,37.0,13.0,0.0,61.7,1.1
2023-09-26,STN_COAST,37.0,14.0,4.6,90.5,10.8
2023-09-27,STN_COAST,37.0,15.2,0.3,78.1,1.5
2023-09-28,STN_COAST,37.0,20.7,0.0,56.0,9.2
2023-09-29,STN_COAST,37.0,12.5,0.0,60.7,2.1
2023-09-30,STN_COAST,37.0,8.0,0.0,55.1,2.2
2023-10-01,STN_COAST,37.0,6.6,0.0,55.8,50.7
2023-10-02,STN_COAST,37.0,14.1,0.0,,2.0
2023-10-03,STN_COAST,37.0,7.5,0.0,69.3,15.2
2023-10-04,STN_COAST,37.0,,0.0,49.1,12.2
2023-10-05,STN_COAST,37.0,12.5,0.0,76.3,10.1
2023-10-06,STN_COAST,37.0,12.0,0.0,58.6,9.6
2023-10-07,STN_COAST,37.0,12.2,0.0,58.2,0.0
2023-10-08,STN_COAST,37.0,8.4,0.0,56.5,15.4
2023-10-09,STN_COAST,37.0,14.6,0.0,60.4,5.5
2023-10-10,STN_COAST,37.0,10.0,13.0,67.4,0.8
2023-10-11,STN_COAST,37.0,12.9,0.0,49.4,0.1
2023-10-12,STN_COAST,37.0,12.5,0.0,62.4,0.4
2023-10-13,STN_COAST,37.0,10.1,3.5,66.9,15.9
2023-10-14,STN_COAST,37.0,7.1,0.0,44.1,9.8
2023-10-15,STN_COAST,37.0,,0.0,68.0,36.0
2023-10-16,STN_COAST,37.0,14.8,0.0,61.0,30.9
2023-10-17,STN_COAST,37.0,8.6,0.0,55.2,10.3
2023-10-18,STN_COAST,37.0,3.4,0.0,64.5,5.3
2023-10-19,STN_COAST,37.0,7.5,0.0,53.1,26.9
2023-10-20,STN_COAST,37.0,8.0,0.1,79.4,4.7
2023-10-21,STN_COAST,37.0,11.4,0.0,81.8,7.7
2023-10-22,STN_COAST,37.0,11.3,0.0,50.2,0.7
2023-10-23,STN_COAST,37.0,3.1,0.0,59.2,12.1
2023-10-24,STN_COAST,37.0,,0.0,65.2,12.3
2023-10-25,STN_COAST,37.0,5.4,0.0,66.7,10.5
2023-10-26,STN_COAST,37.0,4.8,0.0,67.0,20.2
2023-10-27,STN_COAST,37.0,6.5,0.0,67.3,7.4
2023-10-28,STN_COAST,37.0,4.8,1.3,77.2,2.1
2023-10-29,STN_COAST,37.0,9.4,0.0,82.3,5.2
2023-10-30,STN_COAST,37.0,1.8,0.0,58.3,17.8
2023-10-31,STN_COAST,37.0,5.0,0.0,49.9,4.2
2023-11-01,STN_COAST,37.0,8.2,0.0,64.6,11.5
2023-11-02,STN_COAST,37.0,0.9,0.0,51.2,15.8
2023-11-03,STN_COAST,37.0,4.5,0.0,73.9,17.0
2023-11-04,STN_COAST,37.0,2.6,0.0,61.6,13.0
2023-11-05,STN_COAST,37.0,3.7,0.1,74.0,16.7
2023-11-06,STN_COAST,37.0,5.7,0.0,50.2,2.5
2023-11-07,STN_COAST,37.0,2.1,0.1,89.6,6.4
2023-11-08,STN_COAST,37.0,2.8,0.0,51.0,2.6
2023-11-09,STN_COAST,37.0,2.1,15.3,86.8,2.9
2023-11-10,STN_COAST,37.0,6.8,0.0,63.1,28.3
2023-11-11,STN_COAST,37.0,1.2,0.0,70.5,0.1
2023-11-12,STN_COAST,37.0,3.7,0.0,38.7,9.6
2023-11-13,STN_COAST,37.0,9.6,0.0,54.6,0.7
2023-11-14,STN_COAST,37.0,2.4,0.0,28.9,5.9
2023-11-15,STN_COAST,37.0,3.3,0.7,99.1,4.6
2023-11-16,STN_COAST,37.0,-1.0,0.8,91.9,28.8
2023-11-17,STN_COAST,37.0,3.8,0.0,65.6,12.0
2023-11-18,STN_COAST,37.0,4.4,7.7,84.9,15.9
2023-11-19,STN_COAST,37.0,1.6,0.0,55.8,6.7
2023-11-20,STN_COAST,37.0,5.0,0.0,52.7,4.7
2023-11-21,STN_COAST,37.0,-0.9,0.0,61.3,13.1
2023-11-22,STN_COAST,37.0,6.2,0.0,62.4,21.0
2023-11-23,STN_COAST,37.0,0.4,0.1,90.2,5.5
2023-11-24,STN_COAST,37.0,,0.0,49.4,0.8
2023-11-25,STN_COAST,37.0,8.9,0.0,66.4,10.7
2023-11-26,STN_COAST,37.0,5.2,0.0,84.1,6.3
2023-11-27,STN_COAST,37.0,1.9,0.0,60.8,19.3
2023-11-28,STN_COAST,37.0,-0.9,7.0,81.1,0.9
2023-11-29,STN_COAST,37.0,1.9,0.0,62.5,4.6
2023-11-30,STN_COAST,37.0,0.5,6.8,95.4,10.2
2023-12-01,STN_COAST,37.0,2.6,0.0,61.6,4.6
2023-12-02,STN_COAST,37.0,6.2,0.0,52.2,24.0
2023-12-03,STN_COAST,37.0,1.5,0.0,70.7,7.3
2023-12-04,STN_COAST,37.0,3.2,0.0,67.8,1.1
2023-12-05,STN_COAST,37.0,9.9,0.0,61.7,6.9
2023-12-06,STN_COAST,37.0,0.8,2.7,81.5,19.4
2023-12-07,STN_COAST,37.0,9.6,1.8,66.8,0.4
2023-12-08,STN_COAST,37.0,10.9,0.0,55.0,12.1
2023-12-09,STN_COAST,37.0,6.6,0.0,54.6,5.8
2023-12-10,STN_COAST,37.0,4.7,0.0,48.1,44.7
2023-12-11,STN_COAST,37.0,,2.5,90.8,0.5
2023-12-12,STN_COAST,37.0,4.3,0.0,57.1,5.2
2023-12-13,STN_COAST,37.0,3.1,0.0,58.6,1.9
2023-12-14,STN_COAST,37.0,6.6,0.0,67.3,10.3
2023-12-15,STN_COAST,37.0,-0.5,4.0,74.4,4.6
2023-12-16,STN_COAST,37.0,6.4,4.0,72.9,0.9
2023-12-17,STN_COAST,37.0,2.8,0.0,56.4,19.4
2023-12-18,STN_COAST,37.0,4.2,0.0,56.7,3.1
2023-12-19,STN_COAST,37.0,3.7,1.9,71.2,3.6
2023-12-20,STN_COAST,37.0,6.6,0.0,59.7,21.8
2023-12-21,STN_COAST,37.0,7.6,0.0,47.1,0.8
2023-12-22,STN_COAST,37.0,5.3,0.0,67.7,12.5
2023-12-23,STN_COAST,37.0,5.0,0.0,54.0,22.2
2023-12-24,STN_COAST,37.0,,0.0,56.7,5.3
2023-12-25,STN_COAST,37.0,1.7,0.0,58.5,2.7
2023-12-26,STN_COAST,37.0,2.4,0.0,62.0,5.8
2023-12-27,STN_COAST,37.0,0.7,0.0,65.4,17.5
2023-12-28,STN_COAST,37.0,1.7,0.0,60.0,4.8
2023-12-29,STN_COAST,37.0,0.6,0.0,59.3,3.3
2023-12-30,STN_COAST,37.0,-0.7,0.0,53.4,3.3
2023-12-31,STN_COAST,37.0,1.6,0.0,55.7,1.4
2023-01-01,STN_MOUNT,40.0,-9.3,0.0,54.5,38.5
2023-01-02,STN_MOUNT,40.0,-5.6,0.0,70.5,14.1
2023-01-03,STN_MOUNT,40.0,-11.4,4.3,84.9,43.1
2023-01-04,STN_MOUNT,40.0,-11.8,0.0,52.7,3.1
2023-01-05,STN_MOUNT,40.0,-11.9,10.5,63.3,0.1
2023-01-06,STN_MOUNT,40.0,-11.8,0.0,72.0,10.6
2023-01-07,STN_MOUNT,40.0,-8.9,0.0,66.5,12.2
2023-01-08,STN_MOUNT,40.0,-7.9,0.0,65.5,16.2
2023-01-09,STN_MOUNT,40.0,-7.2,0.0,70.5,22.7
2023-01-10,STN_MOUNT,40.0,-14.5,0.0,50.0,29.9
2023-01-11,STN_MOUNT,40.0,-5.3,2.4,100.0,2.5
2023-01-12,STN_MOUNT,40.0,-3.6,0.2,77.5,22.4
2023-01-13,STN_MOUNT,40.0,-9.2,0.0,52.1,0.0
2023-01-14,STN_MOUNT,40.0,-11.8,0.0,57.4,0.5
2023-01-15,STN_MOUNT,40.0,-4.4,1.2,86.8,8.1
2023-01-16,STN_MOUNT,40.0,-9.1,0.0,73.4,18.3
2023-01-17,STN_MOUNT,40.0,-4.7,0.0,62.3,3.0
2023-01-18,STN_MOUNT,40.0,-5.8,0.0,65.7,5.4
2023-01-19,STN_MOUNT,40.0,-11.0,0.0,,2.1
2023-01-20,STN_MOUNT,40.0,-8.6,0.0,61.3,3.6
2023-01-21,STN_MOUNT,40.0,-13.4,0.0,72.4,0.5
2023-01-22,STN_MOUNT,40.0,-11.8,0.0,59.1,25.2
2023-01-23,STN_MOUNT,40.0,-5.6,0.0,,1.8
2023-01-24,STN_MOUNT,40.0,-4.9,1.4,81.1,17.1
2023-01-25,STN_MOUNT,40.0,-5.3,0.0,56.5,0.0
2023-01-26,STN_MOUNT,40.0,-7.1,22.4,83.8,4.9
2023-01-27,STN_MOUNT,40.0,-5.0,0.0,69.7,8.3
2023-01-28,STN_MOUNT,40.0,1.0,2.6,80.6,9.5
2023-01-29,STN_MOUNT,40.0,-6.2,0.0,50.6,28.6
2023-01-30,STN_MOUNT,40.0,-8.2,4.2,92.8,5.3
2023-01-31,STN_MOUNT,40.0,-5.8,0.6,92.0,0.5
2023-02-01,STN_MOUNT,40.0,-7.8,0.0,58.7,3.6
2023-02-02,STN_MOUNT,40.0,-7.3,0.0,46.5,11.6
2023-02-03,STN_MOUNT,40.0,-7.9,0.0,60.1,0.9
2023-02-04,STN_MOUNT,40.0,-6.3,0.0,53.7,15.6
2023-02-05,STN_MOUNT,40.0,-4.5,0.0,61.2,9.4
2023-02-06,STN_MOUNT,40.0,-5.3,0.0,65.5,3.4
2023-02-07,STN_MOUNT,40.0,-7.6,8.2,88.4,15.9
2023-02-08,STN_MOUNT,40.0,-7.5,0.0,76.6,52.8
2023-02-09,STN_MOUNT,40.0,-5.2,7.4,87.9,14.9
2023-02-10,STN_MOUNT,40.0,-5.1,0.0,50.8,1.3
2023-02-11,STN_MOUNT,40.0,-9.4,1.7,75.3,3.7
2023-02-12,STN_MOUNT,40.0,-2.3,0.0,56.6,10.2
2023-02-13,STN_MOUNT,40.0,-2.1,0.1,93.2,58.8
2023-02-14,STN_MOUNT,40.0,-0.4,0.0,52.5,3.2
2023-02-15,STN_MOUNT,40.0,-6.6,0.0,79.8,8.8
2023-02-16,STN_MOUNT,40.0,-7.5,4.6,86.2,28.6
2023-02-17,STN_MOUNT,40.0,-1.2,0.0,64.0,20.3
2023-02-18,STN_MOUNT,40.0,-3.3,0.0,64.4,6.2
2023-02-19,STN_MOUNT,40.0,-2.3,11.9,83.2,18.0
2023-02-20,STN_MOUNT,40.0,1.2,0.0,61.9,11.8
2023-02-21,STN_MOUNT,40.0,-1.2,0.0,53.0,4.4
2023-02-22,STN_MOUNT,40.0,-5.3,0.0,67.6,5.4
2023-02-23,STN_MOUNT,40.0,,0.0,64.6,5.4
2023-02-24,STN_MOUNT,40.0,-1.3,12.5,90.4,54.9
2023-02-25,STN_MOUNT,40.0,0.0,0.9,82.8,13.3
2023-02-26,STN_MOUNT,40.0,-1.9,2.2,79.4,4.5
2023-02-27,STN_MOUNT,40.0,-2.9,7.0,77.9,26.5
2023-02-28,STN_MOUNT,40.0,0.3,3.5,82.8,4.3
2023-03-01,STN_MOUNT,40.0,-6.3,4.8,95.4,17.6
2023-03-02,STN_MOUNT,40.0,1.3,0.0,71.2,10.9
2023-03-03,STN_MOUNT,40.0,,0.0,68.4,8.1
2023-03-04,STN_MOUNT,40.0,-4.0,0.0,66.8,1.0
2023-03-05,STN_MOUNT,40.0,-0.4,0.0,56.1,2.4
2023-03-06,STN_MOUNT,40.0,-6.1,0.0,59.2,23.9
2023-03-07,STN_MOUNT,40.0,4.5,3.0,87.2,36.7
2023-03-08,STN_MOUNT,40.0,-1.7,0.0,44.7,15.1
2023-03-09,STN_MOUNT,40.0,5.2,0.0,65.1,9.8
2023-03-10,STN_MOUNT,40.0,-2.1,0.0,65.4,2.4
2023-03-11,STN_MOUNT,40.0,3.3,0.9,89.8,21.6
2023-03-12,STN_MOUNT,40.0,1.5,2.4,70.5,3.4
2023-03-13,STN_MOUNT,40.0,3.9,0.0,38.3,8.1
2023-03-14,STN_MOUNT,40.0,0.7,6.9,75.7,0.1
2023-03-15,STN_MOUNT,40.0,5.7,0.0,56.6,7.0
2023-03-16,STN_MOUNT,40.0,1.8,0.0,64.0,1.9
2023-03-17,STN_MOUNT,40.0,1.5,0.3,85.1,12.3
2023-03-18,STN_MOUNT,40.0,5.9,1.1,86.4,11.4
2023-03-19,STN_MOUNT,40.0,-0.5,0.0,49.7,0.6
2023-03-20,STN_MOUNT,40.0,4.1,0.8,71.0,8.9
2023-03-21,STN_MOUNT,40.0,2.9,14.1,83.5,7.6
2023-03-22,STN_MOUNT,40.0,-2.5,0.0,58.4,12.9
2023-03-23,STN_MOUNT,40.0,0.0,0.0,37.3,13.9
2023-03-24,STN_MOUNT,40.0,4.7,7.5,72.9,1.4
2023-03-25,STN_MOUNT,40.0,6.8,10.0,70.9,10.6
2023-03-26,STN_MOUNT,40.0,5.4,0.0,60.9,7.0
2023-03-27,STN_MOUNT,40.0,6.1,6.1,88.1,2.3
2023-03-28,STN_MOUNT,40.0,2.1,0.0,56.5,20.3
2023-03-29,STN_MOUNT,40.0,0.3,0.0,60.4,24.5
2023-03-30,STN_MOUNT,40.0,3.4,0.0,74.9,0.5
2023-03-31,STN_MOUNT,40.0,7.7,0.0,63.2,1.6
2023-04-01,STN_MOUNT,40.0,,2.0,68.5,12.1
2023-04-02,STN_MOUNT,40.0,6.3,0.0,47.6,7.8
2023-04-03,STN_MOUNT,40.0,5.7,0.0,66.4,5.7
2023-04-04,STN_MOUNT,40.0,10.2,0.0,75.8,2.9
2023-04-05,STN_MOUNT,40.0,2.4,0.0,61.5,10.4
