order_id,customer_id,order_date,category,unit_price,quantity,total_amount,channel,returned,rating
10811,937,2023-07-06,Clothing,100.22,1,100.22,Mobile,0,3
10812,312,2023-01-26,Home & Garden,13.8,2,27.6,Mobile,0,5
10813,591,2023-09-30,Sports,78.21,1,78.21,Web,0,3
10814,931,2023-07-11,Electronics,382.42,3,1147.26,Web,0,
10815,654,2023-02-25,Home & Garden,58.2,3,174.6,Mobile,0,4
10816,778,2023-05-25,Books,10.02,4,40.08,Web,0,5
10817,901,2023-07-29,Toys,11.5,1,11.5,Mobile,0,4
10818,664,2023-11-24,Electronics,145.74,1,145.74,In-Store,0,5
10819,326,2023-12-12,Sports,120.26,3,360.78,Mobile,0,3
10820,540,2023-02-13,Toys,38.38,1,38.38,Web,0,4
10821,634,2023-06-19,Electronics,421.64,3,1264.92,Web,0,5
10822,641,2023-09-26,Clothing,5,1,5,Web,0,5
10823,835,2023-01-28,Electronics,308.77,3,926.31,Web,0,5
10824,303,2023-10-27,Home & Garden,125.63,2,251.26,Mobile,0,5
10825,118,2023-04-04,Toys,42.89,2,85.78,Web,0,5
10826,448,2023-06-08,Books,50.12,3,150.36,Mobile,0,5
10827,259,2023-10-23,Toys,62.47,2,124.94,Web,0,
10828,951,2023-09-18,Home & Garden,5,1,5,Mobile,0,4
10829,808,2023-10-25,Sports,61.71,3,185.13,In-Store,0,5
10830,735,2023-10-02,Sports,156.86,1,156.86,Mobile,0,3
10831,451,2023-02-10,Sports,28.73,5,143.65,Web,0,5
10832,970,2023-12-19,Electronics,5,3,15,In-Store,0,4
10833,136,2023-05-01,Books,5,2,10,Mobile,0,3
10834,678,2023-09-11,Books,15.54,1,15.54,Web,0,
10835,769,2023-03-26,Home & Garden,100.77,3,302.31,Mobile,0,3
10836,487,2023-08-13,Sports,52.68,2,105.36,Web,0,4
10837,433,2023-04-01,Sports,34.65,2,69.3,In-Store,0,1
10838,772,2023-08-24,Toys,11.04,1,11.04,Web,0,2
10839,217,2023-04-29,Sports,97.75,1,97.75,In-Store,0,5
10840,816,2023-12-19,Toys,5,1,5,Mobile,0,4
10841,133,2023-11-16,Clothing,72.04,2,144.08,Web,0,4
10842,636,2023-09-13,Sports,91.21,3,273.63,Web,0,5
10843,936,2023-05-13,Clothing,45.8,1,45.8,Mobile,0,3
10844,339,2023-07-09,Clothing,117.84,1,117.84,Web,0,4
10845,932,2023-03-07,Books,23.02,1,23.02,Web,0,4
10846,298,2023-11-23,Sports,68.36,1,68.36,Web,0,3
10847,569,2023-10-24,Toys,5.89,3,17.67,Mobile,1,4
10848,553,2023-08-09,Electronics,331.06,1,331.06,Mobile,1,3
10849,767,2023-08-16,Sports,5,4,20,Mobile,0,5
10850,868,2023-03-29,Books,25.55,3,76.65,Mobile,0,4
10851,354,2023-12-22,Electronics,118.31,3,354.93,Mobile,0,4
10852,321,2023-04-13,Books,24.83,1,24.83,Mobile,0,2
10853,155,2023-09-24,Clothing,5,1,5,In-Store,0,5
10854,711,2023-07-24,Electronics,118.9,2,237.8,In-Store,0,4
10855,748,2023-11-04,Books,9.63,1,9.63,Mobile,0,4
10856,573,2023-09-03,Home & Garden,59.73,1,59.73,Web,0,3
10857,994,2023-01-13,Books,19.11,2,38.22,Web,0,5
10858,258,2023-04-02,Electronics,176.49,5,882.45,Web,0,5
10859,642,2023-07-24,Home & Garden,112.47,1,112.47,Mobile,0,2
10860,852,2023-10-05,Clothing,128.09,1,128.09,Mobile,0,4
10861,238,2023-12-16,Electronics,173.43,1,173.43,Mobile,0,4
10862,270,2023-01-20,Clothing,26.38,1,26.38,Web,0,4
10863,741,2023-01-25,Electronics,5,1,5,Web,0,5
10864,227,2023-08-11,Toys,14.35,2,28.7,Web,0,5
10865,252,2023-03-04,Sports,10.27,2,20.54,Web,0,2
10866,547,2023-04-29,Toys,49.84,1,49.84,In-Store,0,5
10867,525,2023-12-25,Books,16.93,1,16.93,Mobile,0,5
10868,455,2023-02-15,Books,30.7,1,30.7,Web,0,3
10869,775,2023-10-17,Sports,71.69,2,143.38,Mobile,0,2
10870,496,2023-02-27,Electronics,144.33,2,288.66,Web,0,2
10871,341,2023-07-28,Electronics,295.65,1,295.65,In-Store,0,5
10872,992,2023-09-10,Clothing,53.4,2,106.8,Mobile,0,5
10873,277,2023-06-23,Sports,78.47,1,78.47,Mobile,0,5
10874,991,2023-01-02,Toys,64.58,2,129.16,Web,0,2
10875,923,2023-09-06,Books,28.75,2,57.5,Web,0,5
10876,378,2023-12-21,Books,13.12,3,39.36,Web,0,5
10877,699,2023-08-26,Electronics,246.85,3,740.55,In-Store,0,5
10878,303,2023-01-22,Electronics,99.34,2,198.68,Mobile,0,3
10879,215,2023-06-01,Home & Garden,23.83,1,23.83,In-Store,0,5
10880,575,2023-10-22,Books,29.31,2,58.62,Mobile,0,5
10881,183,2023-09-26,Toys,38.26,1,38.26,Mobile,0,4
10882,307,2023-02-27,Home & Garden,5,4,20,Web,0,5
10883,478,2023-10-09,Sports,60.07,1,60.07,Web,0,2
10884,911,2023-02-16,Books,47.92,1,47.92,Web,0,5
10885,672,2023-07-10,Home & Garden,54.67,2,109.34,Mobile,1,2
10886,890,2023-07-13,Electronics,225.61,1,225.61,In-Store,0,3
10887,616,2023-04-09,Clothing,39.69,2,79.38,Mobile,0,4
10888,390,2023-06-30,Home & Garden,66.91,1,66.91,Web,0,5
10889,927,2023-06-05,Electronics,5,2,10,In-Store,0,5
10890,556,2023-05-06,Home & Garden,97.44,1,97.44,Mobile,0,5
10891,381,2023-08-05,Clothing,42.86,2,85.72,Web,0,4
10892,288,2023-04-14,Books,37.3,2,74.6,Web,0,5
10893,948,2023-01-03,Sports,81.92,1,81.92,Web,0,5
10894,984,2023-11-08,Toys,16.92,1,16.92,Web,0,5
10895,288,2023-10-24,Toys,7.27,3,21.81,Web,0,4
10896,766,2023-09-22,Sports,62.91,1,62.91,Mobile,0,5
10897,156,2023-02-26,Books,46.33,1,46.33,Web,0,4
10898,916,2023-11-11,Electronics,392.86,2,785.72,Web,1,3
10899,899,2023-01-09,Sports,101.37,1,101.37,Web,0,4
10900,513,2023-11-27,Sports,6.94,3,20.82,Web,0,2
10901,512,2023-11-23,Books,6.07,1,6.07,Mobile,1,3
10902,189,2023-01-17,Books,12.78,1,12.78,Web,0,4
10903,410,2023-05-30,Books,12.07,1,12.07,In-Store,0,4
10904,382,2023-01-20,Books,5,2,10,Web,0,4
10905,765,2023-12-24,Clothing,46.86,3,140.58,Web,0,3
10906,284,2023-10-12,Home & Garden,7.99,1,7.99,Web,1,4
10907,583,2023-06-12,Electronics,163.84,3,491.52,Web,0,3
10908,725,2023-12-30,Sports,90.31,3,270.93,Web,1,1
10909,302,2023-09-14,Clothing,19.88,5,99.4,Mobile,0,4
10910,338,2023-12-31,Electronics,150.05,1,150.05,Mobile,0,5
10911,100,2023-06-24,Clothing,27.87,1,27.87,Web,0,4
10912,290,2023-10-15,Sports,18.83,5,94.15,Web,0,5
10913,434,2023-07-01,Home & Garden,74.38,1,74.38,Web,0,5
10914,912,2023-03-28,Sports,22.65,2,45.3,Web,0,4
10915,852,2023-08-14,Sports,21.0,2,42.0,Web,0,3
10916,180,2023-08-04,Electronics,199.34,3,598.02,Mobile,0,4
10917,566,2023-05-29,Clothing,25.44,4,101.76,Web,0,5
10918,246,2023-12-30,Clothing,91.02,2,182.04,Mobile,0,4
10919,964,2023-10-28,Toys,41.6,1,41.6,Mobile,0,4
10920,172,2023-06-18,Toys,12.93,3,38.79,Mobile,1,1
10921,357,2023-01-19,Home & Garden,72.74,3,218.22,Web,0,5
10922,841,2023-10-23,Books,12.62,3,37.86,In-Store,0,4
10923,867,2023-02-25,Home & Garden,78.0,3,234.0,Web,0,4
10924,478,2023-07-23,Sports,55.42,1,55.42,Web,0,3
10925,165,2023-11-12,Clothing,40.08,2,80.16,Mobile,0,4
10926,310,2023-07-11,Sports,5,4,20,Web,0,4
10927,793,2023-04-27,Home & Garden,31.65,1,31.65,Web,0,4
10928,873,2023-06-23,Sports,5.29,3,15.87,In-Store,0,4
10929,259,2023-07-01,Electronics,322.59,2,645.18,Mobile,0,5
10930,805,2023-01-16,Electronics,183.86,2,367.72,Mobile,0,4
10931,311,2023-01-10,Electronics,147.01,1,147.01,Mobile,0,4
10932,748,2023-10-08,Clothing,5,4,20,Web,0,1
10933,324,2023-05-05,Electronics,241.01,2,482.02,Web,0,4
10934,194,2023-03-30,Books,15.24,1,15.24,Web,0,5
10935,260,2023-07-31,Sports,5,3,15,In-Store,0,4
10936,975,2023-09-19,Clothing,75.26,1,75.26,In-Store,0,2
10937,807,2023-08-08,Home & Garden,49.07,4,196.28,Web,0,4
10938,997,2023-10-23,Clothing,69.81,2,139.62,Mobile,1,3
10939,914,2023-05-23,Sports,6.26,1,6.26,In-Store,0,4
10940,719,2023-11-25,Home & Garden,42.9,2,85.8,In-Store,0,5
10941,399,2023-06-01,Toys,70.85,3,212.55,Mobile,0,4
10942,644,2023-06-25,Electronics,314.26,4,1257.04,Mobile,0,4
10943,655,2023-05-25,Home & Garden,128.15,3,384.45,Mobile,0,5
10944,230,2023-03-21,Toys,34.74,2,69.48,In-Store,0,5
10945,751,2023-06-16,Sports,109.31,1,109.31,Mobile,0,2
10946,649,2023-08-27,Electronics,8.84,1,8.84,Web,0,4
10947,473,2023-04-04,Home & Garden,66.96,3,200.88,In-Store,0,3
10948,242,2023-03-12,Electronics,75.5,3,226.5,Mobile,0,1
10949,800,2023-07-05,Sports,26.73,1,26.73,Mobile,0,4
10950,990,2023-08-29,Toys,64.42,2,128.84,Mobile,0,3
10951,943,2023-09-15,Toys,62.73,2,125.46,In-Store,0,2
10952,305,2023-09-24,Sports,27.55,2,55.1,Mobile,0,3
10953,828,2023-11-17,Books,33.3,2,66.6,Mobile,0,4
10954,383,2023-09-14,Electronics,49.2,2,98.4,Mobile,0,5
10955,964,2023-03-27,Electronics,176.14,1,176.14,Web,0,2
10956,239,2023-08-11,Clothing,80.78,1,80.78,Web,0,4
10957,716,2023-07-28,Home & Garden,69.45,1,69.45,Mobile,0,4
10958,425,2023-01-09,Electronics,140.71,1,140.71,Web,0,5
10959,740,2023-05-30,Home & Garden,65.57,2,131.14,Mobile,0,5
10960,580,2023-08-04,Home & Garden,88.37,4,353.48,In-Store,0,4
10961,377,2023-05-10,Electronics,373.99,3,1121.97,Mobile,0,1
10962,684,2023-01-05,Electronics,219.8,1,219.8,Mobile,0,3
10963,555,2023-04-03,Clothing,80.32,1,80.32,Mobile,0,4
10964,546,2023-12-03,Toys,5,1,5,In-Store,0,3
10965,250,2023-07-09,Sports,101.31,1,101.31,Web,0,5
10966,945,2023-03-18,Books,5.2,1,5.2,Web,0,4
10967,136,2023-07-21,Books,38.24,2,76.48,Web,0,4
10968,107,2023-01-12,Toys,48.24,1,48.24,Web,0,3
10969,805,2023-09-11,Electronics,166.13,1,166.13,Mobile,0,4
10970,892,2023-12-03,Books,6.92,1,6.92,Mobile,0,4
10971,219,2023-04-13,Electronics,279.81,1,279.81,Web,0,3
10972,322,2023-09-21,Toys,5,1,5,Mobile,0,5
10973,544,2023-06-30,Sports,56.33,1,56.33,Web,0,4
10974,908,2023-08-18,Clothing,36.99,5,184.95,Web,0,2
10975,449,2023-07-17,Toys,57.72,4,230.88,Web,0,4
10976,897,2023-06-01,Toys,38.41,2,76.82,In-Store,0,4
10977,542,2023-12-01,Home & Garden,89.71,2,179.42,Mobile,0,5
10978,440,2023-06-27,Sports,5,1,5,Web,0,4
10979,345,2023-09-14,Clothing,51.58,1,51.58,In-Store,1,2
10980,471,2023-05-09,Electronics,207.77,2,415.54,Web,1,3
10981,450,2023-12-01,Electronics,194.45,1,194.45,Web,0,3
10982,897,2023-05-12,Home & Garden,149.71,2,299.42,Mobile,0,5
10983,744,2023-02-22,Toys,5,2,10,In-Store,1,3
10984,936,2023-11-03,Home & Garden,125.01,1,125.01,Web,0,5
10985,631,2023-04-09,Electronics,225.67,4,902.68,Mobile,0,5
10986,581,2023-02-19,Home & Garden,79.99,4,319.96,Web,1,2
10987,626,2023-12-30,Home & Garden,47.69,1,47.69,Mobile,0,2
10988,364,2023-07-10,Toys,5,1,5,Web,0,5
10989,283,2023-11-14,Books,20.53,1,20.53,Web,0,5
10990,792,2023-01-25,Home & Garden,82.11,4,328.44,In-Store,0,5
10991,871,2023-04-06,Electronics,63.99,1,63.99,Web,0,4
10992,752,2023-01-16,Clothing,28.7,1,28.7,Mobile,0,4
10993,427,2023-07-14,Books,15.68,1,15.68,Mobile,0,3
10994,978,2023-03-23,Toys,39.3,5,196.5,Web,0,5
10995,985,2023-10-09,Toys,34.94,2,69.88,Mobile,0,4
10996,925,2023-10-02,Clothing,118.04,2,236.08,Mobile,0,5
10997,935,2023-02-26,Clothing,31.9,1,31.9,In-Store,0,5
10998,350,2023-09-15,Electronics,94.12,1,94.12,Mobile,0,5
10999,716,2023-06-23,Sports,61.48,1,61.48,In-Store,0,5
11000,342,2023-07-06,Toys,20.84,3,62.52,In-Store,0,3
