date,station,latitude,longitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh,pressure_hpa,cloud_cover_pct
2020-12-03,STN_SOUTH,34.0,-118.2,1.5,0,68.6,5.2,1010.2,57.0
2020-12-03,STN_INLAND,36.7,-119.8,8.1,0,52.9,16.4,1014.6,31.0
2020-12-03,STN_COASTAL,32.7,-117.2,5.6,0.4,74.8,9.2,1014.8,44.0
2020-12-04,STN_NORTH,48.0,-122.3,0.7,7.1,72.5,8.2,1014.1,81.0
2020-12-04,STN_CENTRAL,37.8,-122.4,9.9,2.6,76.8,12.8,1012.4,56.0
2020-12-04,STN_SOUTH,34.0,-118.2,8.7,5.2,78.3,5.2,1011.2,45.0
2020-12-04,STN_INLAND,36.7,-119.8,6.5,0,51.8,10.4,1020.3,20.0
2020-12-04,STN_COASTAL,32.7,-117.2,9.8,1.8,62.5,16.4,1017.1,66.0
2020-12-05,STN_NORTH,48.0,-122.3,1.3,7.1,86.2,10.0,1007.1,21.0
2020-12-05,STN_CENTRAL,37.8,-122.4,5.5,0,45.7,5.9,1015.1,51.0
2020-12-05,STN_SOUTH,34.0,-118.2,7.4,0.4,66.6,6.0,1016.1,60.0
2020-12-05,STN_INLAND,36.7,-119.8,9.4,0.8,78.5,15.8,1014.5,91.0
2020-12-05,STN_COASTAL,32.7,-117.2,11.1,0,87.5,21.2,1014.6,64.0
2020-12-06,STN_NORTH,48.0,-122.3,-1.1,5.8,93.2,17.0,1012.0,29.0
2020-12-06,STN_CENTRAL,37.8,-122.4,6.8,2.0,57.8,9.2,1010.1,67.0
2020-12-06,STN_SOUTH,34.0,-118.2,12.0,0,57.5,10.1,1014.0,42.0
2020-12-06,STN_INLAND,36.7,-119.8,13.5,2.4,83.5,19.6,1014.6,76.0
2020-12-06,STN_COASTAL,32.7,-117.2,7.0,0,65.2,16.0,1005.9,40.0
2020-12-07,STN_NORTH,48.0,-122.3,-1.3,7.0,80.6,13.8,1007.5,81.0
2020-12-07,STN_CENTRAL,37.8,-122.4,-0.4,2.4,100,21.5,1009.6,53.0
2020-12-07,STN_SOUTH,34.0,-118.2,3.5,0,62.6,16.9,1015.7,62.0
2020-12-07,STN_INLAND,36.7,-119.8,11.5,0,52.2,13.1,1010.0,26.0
2020-12-07,STN_COASTAL,32.7,-117.2,10.5,0,91.8,18.4,1012.5,41.0
2020-12-08,STN_NORTH,48.0,-122.3,4.1,6.5,54.3,11.4,1006.6,64.0
2020-12-08,STN_CENTRAL,37.8,-122.4,4.5,0,74.5,4.4,1017.7,43.0
2020-12-08,STN_SOUTH,34.0,-118.2,5.0,1.4,74.3,4.3,1013.7,63.0
2020-12-08,STN_INLAND,36.7,-119.8,10.1,0,61.1,13.7,1009.8,11.0
2020-12-08,STN_COASTAL,32.7,-117.2,5.6,0,68.7,5.6,1009.5,35.0
2020-12-09,STN_NORTH,48.0,-122.3,2.2,6.8,67.3,8.8,1009.5,62.0
2020-12-09,STN_CENTRAL,37.8,-122.4,-1.7,0,76.3,13.9,1011.0,14.0
2020-12-09,STN_SOUTH,34.0,-118.2,10.6,0.2,82.2,11.8,1011.1,43.0
2020-12-09,STN_INLAND,36.7,-119.8,5.0,0,40.4,4.5,1005.4,0
2020-12-09,STN_COASTAL,32.7,-117.2,4.1,0,61.6,14.3,1023.4,44.0
2020-12-10,STN_NORTH,48.0,-122.3,-6.0,0,75.2,11.1,1017.5,44.0
2020-12-10,STN_CENTRAL,37.8,-122.4,3.8,5.5,90.4,15.3,1010.4,34.0
2020-12-10,STN_SOUTH,34.0,-118.2,5.3,1.8,56.9,11.3,1008.3,55.0
2020-12-10,STN_INLAND,36.7,-119.8,9.7,3.8,68.5,7.6,1000.7,41.0
2020-12-10,STN_COASTAL,32.7,-117.2,7.2,0,50.2,11.6,1015.9,58.0
2020-12-11,STN_NORTH,48.0,-122.3,2.0,0,61.9,15.9,1013.5,42.0
2020-12-11,STN_CENTRAL,37.8,-122.4,5.2,1.3,93.7,14.1,1022.9,45.0
2020-12-11,STN_SOUTH,34.0,-118.2,5.9,2.7,64.6,12.2,1005.6,80.0
2020-12-11,STN_INLAND,36.7,-119.8,4.4,0,52.6,10.8,1016.8,41.0
2020-12-11,STN_COASTAL,32.7,-117.2,4.1,0,72.3,19.0,1009.9,22.0
2020-12-12,STN_NORTH,48.0,-122.3,-3.9,5.5,56.6,11.0,1009.0,48.0
2020-12-12,STN_CENTRAL,37.8,-122.4,1.5,3.5,52.7,13.0,1017.8,40.0
2020-12-12,STN_SOUTH,34.0,-118.2,4.7,0,70.2,5.0,1019.4,14.0
2020-12-12,STN_INLAND,36.7,-119.8,9.4,1.5,80.7,11.3,1015.0,45.0
2020-12-12,STN_COASTAL,32.7,-117.2,6.9,0,69.1,19.5,1010.0,65.0
2020-12-13,STN_NORTH,48.0,-122.3,-1.7,6.0,83.9,6.5,1020.0,61.0
2020-12-13,STN_CENTRAL,37.8,-122.4,1.8,0,66.8,12.5,1003.5,57.0
2020-12-13,STN_SOUTH,34.0,-118.2,4.8,0,45.9,21.1,1014.0,33.0
2020-12-13,STN_INLAND,36.7,-119.8,7.8,1.6,70.3,7.3,1007.3,60.0
2020-12-13,STN_COASTAL,32.7,-117.2,7.0,2.0,78.5,6.0,1017.5,63.0
2020-12-14,STN_NORTH,48.0,-122.3,-0.6,7.3,60.4,10.7,1010.6,56.0
2020-12-14,STN_CENTRAL,37.8,-122.4,7.1,0,33.4,9.0,1017.2,29.0
2020-12-14,STN_SOUTH,34.0,-118.2,5.2,3.1,52.9,8.9,1004.0,69.0
2020-12-14,STN_INLAND,36.7,-119.8,7.0,0.2,61.3,18.7,1011.8,49.0
2020-12-14,STN_COASTAL,32.7,-117.2,10.7,1.0,50.6,10.9,1021.7,77.0
2020-12-15,STN_NORTH,48.0,-122.3,-1.8,10.0,65.1,3.6,1009.6,40.0
2020-12-15,STN_CENTRAL,37.8,-122.4,-0.9,0,77.4,19.6,1012.4,
2020-12-15,STN_SOUTH,34.0,-118.2,8.3,2.0,52.0,6.8,1008.2,76.0
2020-12-15,STN_INLAND,36.7,-119.8,4.9,0,55.2,20.1,1008.6,12.0
2020-12-15,STN_COASTAL,32.7,-117.2,7.5,0,64.1,16.0,1010.4,55.0
2020-12-16,STN_NORTH,48.0,-122.3,-5.7,6.4,81.6,1.5,1011.7,66.0
2020-12-16,STN_CENTRAL,37.8,-122.4,2.1,4.1,61.9,0,1014.8,43.0
2020-12-16,STN_SOUTH,34.0,-118.2,6.3,0,58.0,11.6,1010.7,50.0
2020-12-16,STN_INLAND,36.7,-119.8,11.5,0,52.6,18.0,1008.4,30.0
2020-12-16,STN_COASTAL,32.7,-117.2,8.5,0.2,96.4,0,1009.0,32.0
2020-12-17,STN_NORTH,48.0,-122.3,1.3,0,58.5,15.4,1018.3,50.0
2020-12-17,STN_CENTRAL,37.8,-122.4,3.5,0,54.2,9.7,1009.3,56.0
2020-12-17,STN_SOUTH,34.0,-118.2,8.1,2.4,65.8,10.8,1012.8,48.0
2020-12-17,STN_INLAND,36.7,-119.8,5.0,3.1,68.7,3.4,1014.0,66.0
2020-12-17,STN_COASTAL,32.7,-117.2,9.7,1.7,69.7,15.9,997.7,68.0
2020-12-18,STN_NORTH,48.0,-122.3,-2.4,4.9,81.3,14.9,1014.5,48.0
2020-12-18,STN_CENTRAL,37.8,-122.4,0.2,3.2,71.7,0,1014.1,65.0
2020-12-18,STN_SOUTH,34.0,-118.2,5.5,0,62.7,17.8,1011.6,31.0
2020-12-18,STN_INLAND,36.7,-119.8,4.6,5.6,80.6,3.1,1021.2,48.0
2020-12-18,STN_COASTAL,32.7,-117.2,1.4,3.1,85.4,15.9,1008.5,59.0
2020-12-19,STN_NORTH,48.0,-122.3,-3.5,0,82.9,17.0,1014.9,41.0
2020-12-19,STN_CENTRAL,37.8,-122.4,3.6,4.9,87.5,19.5,1010.1,52.0
2020-12-19,STN_SOUTH,34.0,-118.2,13.9,0,64.8,11.7,1006.0,21.0
2020-12-19,STN_INLAND,36.7,-119.8,2.2,1.4,79.5,14.2,1010.6,73.0
2020-12-19,STN_COASTAL,32.7,-117.2,7.6,0,52.0,9.3,1010.6,52.0
2020-12-20,STN_NORTH,48.0,-122.3,1.1,8.4,85.3,11.0,1007.6,65.0
2020-12-20,STN_CENTRAL,37.8,-122.4,6.6,3.8,69.5,0,1009.2,77.0
2020-12-20,STN_SOUTH,34.0,-118.2,5.8,0,51.5,8.8,1007.4,2.0
2020-12-20,STN_INLAND,36.7,-119.8,5.0,0.0,61.4,7.1,1011.2,69.0
2020-12-20,STN_COASTAL,32.7,-117.2,7.9,0,89.4,3.9,1012.2,27.0
2020-12-21,STN_NORTH,48.0,-122.3,-4.4,0,56.5,31.4,1021.9,38.0
2020-12-21,STN_CENTRAL,37.8,-122.4,2.9,1.5,84.3,14.6,1015.4,52.0
2020-12-21,STN_SOUTH,34.0,-118.2,8.2,0,66.5,14.0,1011.8,17.0
2020-12-21,STN_INLAND,36.7,-119.8,11.1,0,54.9,16.0,1011.4,51.0
2020-12-21,STN_COASTAL,32.7,-117.2,1.8,0,58.5,13.8,1012.7,40.0
2020-12-22,STN_NORTH,48.0,-122.3,0.4,6.4,85.5,10.5,1008.4,84.0
2020-12-22,STN_CENTRAL,37.8,-122.4,1.6,6.8,79.1,17.5,1013.5,65.0
2020-12-22,STN_SOUTH,34.0,-118.2,8.5,0,71.2,19.4,1004.5,35.0
2020-12-22,STN_INLAND,36.7,-119.8,11.2,0,73.0,0.3,1016.2,46.0
2020-12-22,STN_COASTAL,32.7,-117.2,7.0,0,73.9,10.7,1014.9,39.0
2020-12-23,STN_NORTH,48.0,-122.3,-3.7,6.9,57.6,12.3,1008.4,10.0
2020-12-23,STN_CENTRAL,37.8,-122.4,1.1,4.1,94.5,12.9,1003.0,82.0
2020-12-23,STN_SOUTH,34.0,-118.2,16.9,0,64.6,15.8,1011.3,48.0
2020-12-23,STN_INLAND,36.7,-119.8,5.5,0,67.6,4.8,1010.0,40.0
2020-12-23,STN_COASTAL,32.7,-117.2,0.7,0.1,65.7,21.3,1008.2,69.0
2020-12-24,STN_NORTH,48.0,-122.3,2.2,7.9,73.5,21.9,1011.1,52.0
2020-12-24,STN_CENTRAL,37.8,-122.4,6.2,0,67.0,9.8,1010.0,34.0
2020-12-24,STN_SOUTH,34.0,-118.2,13.6,0,76.6,10.9,1006.5,38.0
2020-12-24,STN_INLAND,36.7,-119.8,10.1,0,84.3,5.4,1006.7,65.0
2020-12-24,STN_COASTAL,32.7,-117.2,9.3,0,71.4,4.1,1016.4,60.0
2020-12-25,STN_NORTH,48.0,-122.3,-0.2,5.4,54.2,17.6,1008.5,44.0
2020-12-25,STN_CENTRAL,37.8,-122.4,1.4,0,75.1,17.3,1008.6,18.0
2020-12-25,STN_SOUTH,34.0,-118.2,0.6,0,75.0,2.6,1014.9,50.0
2020-12-25,STN_INLAND,36.7,-119.8,7.8,0,60.7,16.2,1006.1,66.0
2020-12-25,STN_COASTAL,32.7,-117.2,2.7,0,75.3,10.2,1019.6,34.0
2020-12-26,STN_NORTH,48.0,-122.3,3.5,5.3,60.6,6.0,1021.4,76.0
2020-12-26,STN_CENTRAL,37.8,-122.4,5.1,2.1,67.1,9.8,1008.9,37.0
2020-12-26,STN_SOUTH,34.0,-118.2,7.3,1.5,68.1,18.2,1015.1,79.0
2020-12-26,STN_INLAND,36.7,-119.8,4.3,0,50.9,17.6,1020.2,34.0
2020-12-26,STN_COASTAL,32.7,-117.2,6.2,0,42.2,17.6,1014.5,49.0
2020-12-27,STN_NORTH,48.0,-122.3,-3.2,7.3,60.9,12.5,1009.3,81.0
2020-12-27,STN_CENTRAL,37.8,-122.4,6.1,2.3,73.5,15.6,1020.2,68.0
2020-12-27,STN_SOUTH,34.0,-118.2,6.8,0,59.9,12.0,1013.0,49.0
2020-12-27,STN_INLAND,36.7,-119.8,11.7,0,69.9,0.6,1015.6,27.0
2020-12-27,STN_COASTAL,32.7,-117.2,5.5,4.0,70.6,7.4,1017.9,35.0
2020-12-28,STN_NORTH,48.0,-122.3,-2.6,0,68.6,10.0,1021.3,38.0
2020-12-28,STN_CENTRAL,37.8,-122.4,0.7,0,66.0,20.0,1014.6,35.0
2020-12-28,STN_SOUTH,34.0,-118.2,12.1,3.3,82.6,11.7,1014.5,38.0
2020-12-28,STN_INLAND,36.7,-119.8,10.0,0,71.0,9.9,1020.2,51.0
2020-12-28,STN_COASTAL,32.7,-117.2,9.7,2.2,88.0,,1015.9,61.0
2020-12-29,STN_NORTH,48.0,-122.3,-2.2,0,70.1,10.5,1004.7,63.0
2020-12-29,STN_CENTRAL,37.8,-122.4,3.9,0,53.8,11.4,1012.2,26.0
2020-12-29,STN_SOUTH,34.0,-118.2,8.8,0,51.6,11.0,1007.4,14.0
2020-12-29,STN_INLAND,36.7,-119.8,7.7,1.6,66.8,19.3,1014.0,68.0
2020-12-29,STN_COASTAL,32.7,-117.2,9.2,0,69.4,3.3,1013.9,31.0
2020-12-30,STN_NORTH,48.0,-122.3,5.3,3.9,65.6,9.6,1011.3,3.0
2020-12-30,STN_CENTRAL,37.8,-122.4,2.9,2.5,75.7,13.1,1010.3,35.0
2020-12-30,STN_SOUTH,34.0,-118.2,10.0,0.1,75.6,8.0,1010.6,57.0
2020-12-30,STN_INLAND,36.7,-119.8,3.4,0.1,64.3,3.0,1009.1,49.0
2020-12-30,STN_COASTAL,32.7,-117.2,8.0,0,78.9,6.0,1017.5,13.0
2020-12-31,STN_NORTH,48.0,-122.3,3.3,0,59.5,17.1,1008.5,27.0
2020-12-31,STN_CENTRAL,37.8,-122.4,0.3,3.4,69.8,19.1,1007.5,18.0
2020-12-31,STN_SOUTH,34.0,-118.2,13.9,3.9,98.3,25.3,1005.8,73.0
2020-12-31,STN_INLAND,36.7,-119.8,2.8,0,50.5,13.6,1017.7,37.0
2020-12-31,STN_COASTAL,32.7,-117.2,7.8,0,71.3,6.5,1015.6,27.0
2021-01-01,STN_NORTH,48.0,-122.3,-2.9,4.1,74.5,15.3,1019.5,36.0
2021-01-01,STN_CENTRAL,37.8,-122.4,0.7,0,74.4,13.7,1010.7,62.0
2021-01-01,STN_SOUTH,34.0,-118.2,6.9,1.0,76.2,15.9,1008.7,46.0
2021-01-01,STN_INLAND,36.7,-119.8,13.8,0.3,65.5,19.5,1014.6,38.0
2021-01-01,STN_COASTAL,32.7,-117.2,8.8,0,58.6,2.4,1015.6,22.0
2021-01-02,STN_NORTH,48.0,-122.3,-8.7,5.9,73.3,1.3,1015.1,69.0
2021-01-02,STN_CENTRAL,37.8,-122.4,-1.5,0,70.6,7.3,1017.3,20.0
2021-01-02,STN_SOUTH,34.0,-118.2,7.7,0,73.0,16.8,1012.8,20.0
2021-01-02,STN_INLAND,36.7,-119.8,2.5,1.4,76.6,19.4,1003.7,31.0
2021-01-02,STN_COASTAL,32.7,-117.2,7.1,0,69.8,14.9,1002.2,51.0
2021-01-03,STN_NORTH,48.0,-122.3,0.9,6.7,75.6,18.4,1014.0,59.0
2021-01-03,STN_CENTRAL,37.8,-122.4,5.3,0,55.6,9.8,1012.9,41.0
2021-01-03,STN_SOUTH,34.0,-118.2,11.0,0.4,85.3,9.9,1017.9,70.0
2021-01-03,STN_INLAND,36.7,-119.8,7.9,0,82.2,16.1,1010.9,25.0
2021-01-03,STN_COASTAL,32.7,-117.2,3.6,0,56.5,16.1,1010.4,57.0
2021-01-04,STN_NORTH,48.0,-122.3,-3.3,0,47.9,16.9,1015.2,17.0
2021-01-04,STN_CENTRAL,37.8,-122.4,6.6,2.4,92.7,1.6,1011.7,85.0
2021-01-04,STN_SOUTH,34.0,-118.2,11.7,1.5,48.7,18.3,1007.4,51.0
2021-01-04,STN_INLAND,36.7,-119.8,-0.2,5.6,80.8,19.1,1007.1,48.0
2021-01-04,STN_COASTAL,32.7,-117.2,15.1,2.1,58.5,8.5,1011.6,69.0
2021-01-05,STN_NORTH,48.0,-122.3,-0.3,0,69.1,,1022.7,24.0
2021-01-05,STN_CENTRAL,37.8,-122.4,4.4,3.5,75.2,3.8,1014.8,63.0
2021-01-05,STN_SOUTH,34.0,-118.2,4.9,0,65.7,13.0,1016.8,61.0
2021-01-05,STN_INLAND,36.7,-119.8,5.9,0,62.5,0.3,1009.1,0
2021-01-05,STN_COASTAL,32.7,-117.2,10.0,0,83.0,5.7,1015.5,32.0
2021-01-06,STN_NORTH,48.0,-122.3,2.4,,46.4,17.7,999.9,14.0
2021-01-06,STN_CENTRAL,37.8,-122.4,1.9,0,50.5,22.5,1013.9,48.0
2021-01-06,STN_SOUTH,34.0,-118.2,13.2,2.4,72.6,7.7,1020.3,72.0
2021-01-06,STN_INLAND,36.7,-119.8,10.2,0,74.4,9.7,1012.4,30.0
2021-01-06,STN_COASTAL,32.7,-117.2,2.7,0,73.9,11.2,1020.1,22.0
2021-01-07,STN_NORTH,48.0,-122.3,-4.5,0.2,74.7,16.7,1011.6,36.0
2021-01-07,STN_CENTRAL,37.8,-122.4,5.2,0.6,81.2,10.6,1010.6,66.0
2021-01-07,STN_SOUTH,34.0,-118.2,9.3,0.3,48.2,7.4,1020.0,92.0
2021-01-07,STN_INLAND,36.7,-119.8,8.6,0,87.4,0,1015.8,25.0
2021-01-07,STN_COASTAL,32.7,-117.2,4.3,0,57.9,14.2,1018.2,20.0
2021-01-08,STN_NORTH,48.0,-122.3,2.1,0,57.4,13.5,1014.8,44.0
2021-01-08,STN_CENTRAL,37.8,-122.4,5.2,0,67.9,6.0,1010.1,51.0
2021-01-08,STN_SOUTH,34.0,-118.2,4.7,0,58.1,12.3,1010.8,16.0
2021-01-08,STN_INLAND,36.7,-119.8,-0.2,0,71.3,19.3,1009.6,27.0
2021-01-08,STN_COASTAL,32.7,-117.2,5.8,0,63.1,17.9,1007.4,44.0
2021-01-09,STN_NORTH,48.0,-122.3,-3.3,8.7,73.1,18.8,1003.5,73.0
2021-01-09,STN_CENTRAL,37.8,-122.4,4.4,1.5,76.4,12.1,1015.2,74.0
2021-01-09,STN_SOUTH,34.0,-118.2,9.1,0,78.3,,1012.7,16.0
2021-01-09,STN_INLAND,36.7,-119.8,13.5,0.9,70.2,8.1,1012.5,39.0
2021-01-09,STN_COASTAL,32.7,-117.2,7.3,,54.1,6.4,1005.7,57.0
2021-01-10,STN_NORTH,48.0,-122.3,-1.6,3.4,74.3,9.8,1008.6,53.0
2021-01-10,STN_CENTRAL,37.8,-122.4,6.9,0,72.9,2.8,1011.9,61.0
2021-01-10,STN_SOUTH,34.0,-118.2,7.1,1.5,73.4,15.4,1017.6,28.0
2021-01-10,STN_INLAND,36.7,-119.8,5.6,0.1,73.1,11.1,1018.8,67.0
2021-01-10,STN_COASTAL,32.7,-117.2,6.1,0,68.2,10.4,1013.3,24.0
2021-01-11,STN_NORTH,48.0,-122.3,0.5,0,61.2,9.8,1013.5,61.0
2021-01-11,STN_CENTRAL,37.8,-122.4,4.7,0,58.3,18.7,1014.1,45.0
2021-01-11,STN_SOUTH,34.0,-118.2,7.5,0,59.7,8.8,1020.0,52.0
2021-01-11,STN_INLAND,36.7,-119.8,2.5,0.5,88.5,12.5,1006.4,70.0
2021-01-11,STN_COASTAL,32.7,-117.2,9.4,0,93.3,9.7,1014.2,21.0
2021-01-12,STN_NORTH,48.0,-122.3,1.3,2.5,100,17.9,1007.4,71.0
2021-01-12,STN_CENTRAL,37.8,-122.4,6.7,0,65.5,13.7,1013.2,46.0
2021-01-12,STN_SOUTH,34.0,-118.2,7.2,0.1,54.3,8.9,1011.3,65.0
2021-01-12,STN_INLAND,36.7,-119.8,1.8,0,60.7,18.8,1013.2,66.0
2021-01-12,STN_COASTAL,32.7,-117.2,7.7,0,78.4,17.4,1014.4,53.0
2021-01-13,STN_NORTH,48.0,-122.3,-1.0,0,57.6,22.9,1010.9,48.0
2021-01-13,STN_CENTRAL,37.8,-122.4,12.0,2.0,82.2,20.6,1021.7,66.0
2021-01-13,STN_SOUTH,34.0,-118.2,7.3,0,63.0,11.1,1006.4,33.0
2021-01-13,STN_INLAND,36.7,-119.8,12.1,0,69.1,16.1,1011.4,59.0
2021-01-13,STN_COASTAL,32.7,-117.2,2.6,0,42.2,22.6,1006.7,38.0
2021-01-14,STN_NORTH,48.0,-122.3,-5.0,0,72.3,21.2,1014.1,25.0
2021-01-14,STN_CENTRAL,37.8,-122.4,5.6,2.0,53.4,5.1,1007.1,46.0
2021-01-14,STN_SOUTH,34.0,-118.2,12.0,0,66.6,7.9,1016.6,54.0
2021-01-14,STN_INLAND,36.7,-119.8,3.9,0.3,66.3,3.5,1019.5,69.0
2021-01-14,STN_COASTAL,32.7,-117.2,6.9,0,47.3,15.8,1015.8,36.0
2021-01-15,STN_NORTH,48.0,-122.3,-1.5,5.5,75.2,14.0,1007.6,77.0
2021-01-15,STN_CENTRAL,37.8,-122.4,7.3,3.5,51.7,3.9,1015.4,36.0
2021-01-15,STN_SOUTH,34.0,-118.2,2.4,0,68.1,7.8,1013.6,41.0
2021-01-15,STN_INLAND,36.7,-119.8,2.2,0,68.9,12.7,1013.9,76.0
2021-01-15,STN_COASTAL,32.7,-117.2,7.5,2.7,56.5,9.0,1012.3,46.0
2021-01-16,STN_NORTH,48.0,-122.3,3.7,7.5,90.3,10.0,1014.4,50.0
2021-01-16,STN_CENTRAL,37.8,-122.4,5.2,1.1,86.4,8.4,1014.7,34.0
2021-01-16,STN_SOUTH,34.0,-118.2,3.8,0,62.6,8.7,1006.2,54.0
2021-01-16,STN_INLAND,36.7,-119.8,11.0,0,70.8,6.5,1025.6,19.0
2021-01-16,STN_COASTAL,32.7,-117.2,8.0,2.1,84.6,17.7,1010.9,60.0
2021-01-17,STN_NORTH,48.0,-122.3,0.9,0,74.5,11.4,1021.1,69.0
2021-01-17,STN_CENTRAL,37.8,-122.4,6.6,2.5,63.9,8.9,1024.7,37.0
2021-01-17,STN_SOUTH,34.0,-118.2,11.2,0,55.0,6.0,1017.5,38.0
2021-01-17,STN_INLAND,36.7,-119.8,5.7,2.7,76.1,13.9,1011.1,55.0
2021-01-17,STN_COASTAL,32.7,-117.2,4.1,0.7,70.6,12.9,1019.3,55.0
2021-01-18,STN_NORTH,48.0,-122.3,-0.6,0,57.3,9.5,1008.7,27.0
2021-01-18,STN_CENTRAL,37.8,-122.4,8.0,3.4,58.5,14.0,1006.8,95.0
2021-01-18,STN_SOUTH,34.0,-118.2,7.5,0,45.0,12.9,1014.3,38.0
2021-01-18,STN_INLAND,36.7,-119.8,6.5,0,51.5,18.9,1002.6,60.0
2021-01-18,STN_COASTAL,32.7,-117.2,6.9,2.7,70.8,5.3,1002.6,64.0
2021-01-19,STN_NORTH,48.0,-122.3,1.2,2.3,45.4,16.2,1011.5,41.0
2021-01-19,STN_CENTRAL,37.8,-122.4,3.5,1.2,77.9,14.7,1016.0,72.0
2021-01-19,STN_SOUTH,34.0,-118.2,9.4,0,72.0,21.6,1010.9,51.0
2021-01-19,STN_INLAND,36.7,-119.8,9.1,0,51.3,13.6,1013.9,50.0
2021-01-19,STN_COASTAL,32.7,-117.2,10.0,1.8,42.1,5.3,1017.5,48.0
2021-01-20,STN_NORTH,48.0,-122.3,-4.1,0,48.0,2.7,1012.3,25.0
2021-01-20,STN_CENTRAL,37.8,-122.4,3.3,0,62.8,14.4,1019.7,29.0
2021-01-20,STN_SOUTH,34.0,-118.2,12.4,0,66.7,10.9,1009.4,28.0
2021-01-20,STN_INLAND,36.7,-119.8,7.1,0,86.8,11.3,1015.9,47.0
2021-01-20,STN_COASTAL,32.7,-117.2,11.0,0,72.2,5.5,1006.7,56.0
2021-01-21,STN_NORTH,48.0,-122.3,2.0,0,61.9,9.8,1023.7,14.0
2021-01-21,STN_CENTRAL,37.8,-122.4,3.0,0,63.1,12.4,1008.1,42.0
2021-01-21,STN_SOUTH,34.0,-118.2,10.9,0,74.0,15.0,1012.9,58.0
2021-01-21,STN_INLAND,36.7,-119.8,9.6,2.2,96.7,15.6,1010.6,52.0
2021-01-21,STN_COASTAL,32.7,-117.2,4.5,1.5,60.4,16.1,1015.4,73.0
2021-01-22,STN_NORTH,48.0,-122.3,3.7,0.2,63.4,15.7,1015.2,75.0
2021-01-22,STN_CENTRAL,37.8,-122.4,8.4,0.9,59.7,23.0,1005.9,44.0
2021-01-22,STN_SOUTH,34.0,-118.2,11.6,0,70.0,11.4,1021.4,35.0
2021-01-22,STN_INLAND,36.7,-119.8,1.7,0,93.4,5.3,1017.7,64.0
2021-01-22,STN_COASTAL,32.7,-117.2,8.1,0,45.2,10.8,1005.8,56.0
2021-01-23,STN_NORTH,48.0,-122.3,-1.4,3.8,64.6,23.8,1008.5,54.0
2021-01-23,STN_CENTRAL,37.8,-122.4,7.9,0,56.9,14.6,1008.6,23.0
2021-01-23,STN_SOUTH,34.0,-118.2,10.1,0,82.9,7.7,1018.2,0.0
2021-01-23,STN_INLAND,36.7,-119.8,8.1,3.4,46.3,16.3,1011.9,88.0
2021-01-23,STN_COASTAL,32.7,-117.2,13.6,0,43.6,16.9,1018.8,25.0
2021-01-24,STN_NORTH,48.0,-122.3,0.7,0,71.2,5.1,1018.6,60.0
2021-01-24,STN_CENTRAL,37.8,-122.4,7.0,2.8,78.4,16.1,1010.5,52.0
2021-01-24,STN_SOUTH,34.0,-118.2,13.3,0.6,76.7,12.0,1001.3,18.0
2021-01-24,STN_INLAND,36.7,-119.8,4.8,0,70.2,13.3,1011.8,27.0
2021-01-24,STN_COASTAL,32.7,-117.2,9.8,0,84.4,7.4,1009.1,51.0
2021-01-25,STN_NORTH,48.0,-122.3,-5.1,1.9,77.2,16.4,1010.5,22.0
2021-01-25,STN_CENTRAL,37.8,-122.4,3.6,3.2,59.7,6.7,1013.5,68.0
2021-01-25,STN_SOUTH,34.0,-118.2,7.3,0,46.0,16.4,1012.7,61.0
2021-01-25,STN_INLAND,36.7,-119.8,10.0,3.5,76.7,11.8,1012.5,83.0
2021-01-25,STN_COASTAL,32.7,-117.2,10.8,0.6,74.9,14.0,1014.6,75.0
2021-01-26,STN_NORTH,48.0,-122.3,-1.0,3.3,84.0,21.7,1014.5,69.0
2021-01-26,STN_CENTRAL,37.8,-122.4,4.5,2.2,89.4,11.7,1011.5,38.0
2021-01-26,STN_SOUTH,34.0,-118.2,13.4,0,75.5,12.0,997.4,56.0
2021-01-26,STN_INLAND,36.7,-119.8,10.0,2.3,83.3,17.6,1010.8,59.0
2021-01-26,STN_COASTAL,32.7,-117.2,4.3,,75.4,11.7,1016.5,23.0
2021-01-27,STN_NORTH,48.0,-122.3,-0.0,3.2,70.5,21.8,1016.2,59.0
2021-01-27,STN_CENTRAL,37.8,-122.4,-0.1,0,56.6,8.4,1018.4,48.0
2021-01-27,STN_SOUTH,34.0,-118.2,12.0,4.0,96.6,6.3,1010.5,76.0
2021-01-27,STN_INLAND,36.7,-119.8,13.2,0,66.8,22.8,1010.5,61.0
2021-01-27,STN_COASTAL,32.7,-117.2,2.3,0,66.5,8.7,1012.4,34.0
2021-01-28,STN_NORTH,48.0,-122.3,-4.3,4.6,92.1,11.8,1011.9,89.0
2021-01-28,STN_CENTRAL,37.8,-122.4,9.3,0,76.9,13.6,1013.8,15.0
2021-01-28,STN_SOUTH,34.0,-118.2,11.4,0,59.6,13.6,1008.0,32.0
2021-01-28,STN_INLAND,36.7,-119.8,8.6,0,49.0,10.3,1017.5,36.0
2021-01-28,STN_COASTAL,32.7,-117.2,10.9,0,75.0,12.7,1021.7,50.0
2021-01-29,STN_NORTH,48.0,-122.3,4.1,7.0,54.2,8.7,1011.4,52.0
2021-01-29,STN_CENTRAL,37.8,-122.4,8.0,0,52.2,14.6,1010.9,7.0
