loan_id,age,income,employment_years,loan_amount,interest_rate,loan_term_months,credit_score,dti_ratio,num_credit_lines,delinquencies_2yr,home_ownership,loan_purpose,defaulted
612,45,63164.38,6,39621.03,16.3,60,687,0.2061,1,0,MORTGAGE,home_improvement,0
613,34,83642.94,0,1000,12.35,36,675,0.1689,11,1,RENT,small_business,0
614,39,62493.81,7,1000,11.95,60,759,0.2831,5,0,MORTGAGE,medical,0
615,54,74502.34,11,20539.27,10.07,60,674,0.1871,13,0,RENT,credit_card,0
616,44,47359.08,0,1235.11,3.5,36,670,0.2041,12,3,OWN,small_business,0
617,39,38642.34,14,17265.32,14.36,36,696,0.2196,5,0,OWN,debt_consolidation,0
618,31,79482.06,5,1000,12.11,36,703,0.0661,6,0,RENT,debt_consolidation,0
619,61,66774.46,7,12701.34,7.46,36,713,0.0629,0,4,OWN,major_purchase,0
620,23,38680.1,3,12660.84,18.65,36,711,0.136,3,0,OWN,debt_consolidation,0
621,31,56107.39,10,1000,7.93,60,796,0.2287,11,0,OWN,debt_consolidation,0
622,55,42938.76,7,2662.76,19.77,60,706,0.2433,8,0,MORTGAGE,home_improvement,0
623,25,22704.53,1,14272.49,11.3,36,608,0.1179,14,0,RENT,major_purchase,0
624,29,47760.07,0,5138.12,9.3,60,613,0.1211,9,5,MORTGAGE,major_purchase,0
625,29,75945.47,8,6723.57,3.54,36,796,0.1853,10,0,MORTGAGE,medical,0
626,53,58584.33,5,13109.89,3.5,36,652,0.0407,12,0,OWN,home_improvement,0
627,50,30099.67,3,26923.36,15.27,60,607,0.3401,11,0,OWN,credit_card,0
628,36,15745.22,10,12720.23,11.29,60,720,0.2491,4,0,OWN,medical,0
629,44,71615.17,10,14572.73,7.6,60,721,0.1704,8,0,RENT,home_improvement,0
630,40,118064.63,9,39233.3,12.32,36,671,0.2053,7,0,OWN,credit_card,1
631,31,45634.13,7,11667.94,9.65,36,703,0.1666,7,0,OWN,medical,0
632,46,52608.45,6,14541.42,9.55,36,646,0.1573,8,0,MORTGAGE,home_improvement,0
633,47,60824.12,11,7768.74,7.71,36,627,0.1986,12,2,OWN,major_purchase,0
634,60,56537.47,7,34129.59,8.78,36,711,0.1429,9,0,MORTGAGE,debt_consolidation,0
635,24,26126.81,4,35255.4,15.22,60,632,0.2321,8,0,MORTGAGE,small_business,0
636,52,57482.7,2,5006.14,7.26,60,718,0.1432,8,0,MORTGAGE,major_purchase,0
637,61,65656.7,12,5996.61,9.17,60,593,0.1723,7,0,OWN,small_business,0
638,35,68589.38,11,17612.41,11.33,60,685,0.1683,16,0,OWN,debt_consolidation,0
639,67,46078.7,3,5120.41,9.33,36,637,0.1585,9,0,RENT,medical,0
640,25,31795.61,1,27784.68,9.47,60,,0.2464,14,3,MORTGAGE,major_purchase,0
641,59,38000.56,0,14178.42,9.24,36,647,0.232,16,2,MORTGAGE,credit_card,0
642,42,29368.18,5,17630.31,8.13,60,692,0.0742,12,0,RENT,credit_card,0
643,29,42496.06,6,5999.31,11.47,36,717,0.0863,6,0,MORTGAGE,home_improvement,0
644,29,51041.08,9,17212.27,6.74,36,843,0.274,4,0,RENT,medical,0
645,53,30092.59,8,25468.3,5.34,60,726,0.3619,10,0,RENT,credit_card,0
646,44,31398.85,11,14408.76,12.86,36,589,0.2035,4,3,RENT,debt_consolidation,0
647,41,53234.09,6,15347.78,9.3,36,688,0.2111,5,0,RENT,debt_consolidation,0
648,40,25313.35,8,46174.61,8.65,36,642,0.2347,6,0,OWN,small_business,0
649,43,36591.62,9,12562.31,12.9,60,714,0.1251,4,0,RENT,debt_consolidation,0
650,59,72600.18,2,13991.1,6.08,36,714,0.1331,6,0,MORTGAGE,medical,0
651,52,48595.32,4,19715.92,4.59,60,752,0.2034,12,5,OWN,home_improvement,0
652,41,30145.68,9,20266.2,10.65,36,,0.1902,5,0,OWN,medical,0
653,41,72108.25,14,3967.75,13.82,36,727,0.1913,10,0,OWN,credit_card,0
654,65,46364.87,14,1000,13.21,36,687,0.2349,6,5,OWN,home_improvement,1
655,52,32487.12,16,13343.27,8.1,60,757,0.125,6,5,OWN,credit_card,0
656,47,53668.05,13,1000,9.12,36,652,0.2529,4,0,RENT,debt_consolidation,0
657,25,28004.89,5,8654.55,10.9,60,552,0.03,6,0,MORTGAGE,home_improvement,0
658,50,55103.39,16,25801.44,10.78,36,664,0.1795,12,0,MORTGAGE,debt_consolidation,1
659,48,80241.22,8,13454.88,11.34,60,705,0.1259,9,0,RENT,small_business,0
660,24,41641.61,4,8177.41,18.89,60,735,0.2275,13,0,OWN,credit_card,0
661,63,12000,6,13039.69,15.93,36,714,0.055,13,5,RENT,credit_card,0
662,27,37556.97,6,24618.42,12.28,60,657,0.1249,7,0,RENT,home_improvement,0
663,48,36850.06,11,8157.65,8.85,36,662,0.0404,7,0,OWN,small_business,0
664,62,63077.16,10,12006.36,4.33,36,548,0.2408,8,0,MORTGAGE,major_purchase,1
665,41,62295.37,12,29205.52,10.8,36,627,0.084,0,0,OWN,home_improvement,0
666,26,24088.79,6,21238.61,22.11,60,649,0.221,11,0,RENT,medical,0
667,28,28168.02,2,14353.72,10.63,36,627,0.1671,13,1,OWN,credit_card,0
668,48,12000,4,15879.7,5.48,60,715,0.2528,4,0,RENT,credit_card,0
669,67,51862.67,6,9848.29,16.11,60,604,0.0626,10,0,MORTGAGE,major_purchase,0
670,68,63143.15,3,23205.45,3.5,60,789,0.1072,6,0,OWN,major_purchase,0
671,39,46402.73,2,13780.79,10.03,36,722,0.0615,0,0,MORTGAGE,debt_consolidation,0
672,22,30447.44,0,9463.71,7.66,36,741,0.2073,3,0,OWN,debt_consolidation,0
673,50,41046.42,10,2829.2,15.52,60,732,0.1716,4,0,MORTGAGE,medical,0
674,30,45266.0,3,27041.75,13.4,60,734,0.1518,11,4,OWN,medical,1
675,28,51243.06,2,13175.1,3.5,36,710,0.0512,13,0,RENT,major_purchase,0
676,29,40573.66,9,20073.3,14.7,36,725,0.2479,6,0,MORTGAGE,major_purchase,0
677,44,50969.82,10,11182.25,5.69,36,685,0.2081,12,0,RENT,major_purchase,0
678,36,70407.78,5,27604.96,5.75,36,625,0.3284,11,0,RENT,small_business,0
679,36,64341.42,6,17765.81,14.55,60,488,0.1992,5,1,MORTGAGE,debt_consolidation,0
680,51,61141.39,4,22228.43,10.48,36,668,0.1991,1,0,RENT,home_improvement,0
681,38,42110.69,13,11682.12,5.91,60,658,0.1837,2,0,OWN,debt_consolidation,0
682,53,68113.64,16,17272.92,10.02,60,719,0.2422,15,0,RENT,credit_card,0
683,50,42464.37,17,11125.82,11.71,36,593,0.1659,14,0,RENT,debt_consolidation,0
684,47,61099.81,7,4568.13,13.05,60,666,0.2094,15,0,OWN,credit_card,0
685,27,74759.55,4,15063.76,12.06,60,573,0.1294,8,0,RENT,credit_card,0
686,35,52086.63,12,8484.97,5.58,60,786,0.2488,9,0,OWN,medical,0
687,51,62813.93,11,13982.45,12.03,60,697,0.096,0,0,OWN,medical,0
688,65,73616.84,5,8128.14,12.74,36,632,0.1791,12,0,OWN,small_business,0
689,56,93347.0,15,24710.64,14.15,36,755,0.1765,16,0,MORTGAGE,home_improvement,0
690,26,109927.31,6,1380.46,11.79,60,618,0.01,9,2,RENT,home_improvement,0
691,29,73402.36,7,7712.95,9.71,36,586,0.1847,5,2,OWN,debt_consolidation,0
692,30,59936.62,0,15701.44,12.59,60,657,0.0699,6,5,OWN,home_improvement,0
693,60,25666.99,11,26212.09,8.62,36,707,0.1665,11,0,MORTGAGE,credit_card,0
694,57,67105.42,4,1000,14.96,60,661,0.1758,6,0,MORTGAGE,small_business,0
695,46,61942.36,1,17116.27,13.1,36,703,0.0882,8,0,MORTGAGE,home_improvement,0
696,29,52826.37,9,22839.19,13.24,36,761,0.2398,6,0,MORTGAGE,major_purchase,0
697,48,47885.83,2,23157.23,13.66,60,598,0.1599,4,0,MORTGAGE,medical,0
698,40,61975.17,9,19031.8,14.96,60,618,0.1629,9,0,RENT,home_improvement,0
699,54,42971.63,5,5903.01,9.52,36,736,0.1733,7,0,RENT,home_improvement,0
700,67,76450.7,5,20153.95,7.59,36,699,0.2075,6,0,MORTGAGE,major_purchase,0
701,62,69090.19,12,16820.76,9.66,36,621,0.163,7,0,RENT,small_business,0
702,50,90483.62,8,18255.73,14.24,36,776,0.163,9,0,OWN,medical,0
703,49,73392.9,3,1000,7.99,60,765,0.2233,7,0,OWN,debt_consolidation,0
704,41,74642.9,3,17855.91,14.86,60,591,0.2215,5,0,RENT,major_purchase,0
705,41,48865.96,8,11842.11,11.3,60,591,0.1724,0,0,RENT,debt_consolidation,0
706,58,65464.12,3,14871.4,9.03,60,666,0.01,3,0,OWN,credit_card,0
707,31,88195.97,11,24234.11,12.93,36,652,0.2174,3,0,MORTGAGE,debt_consolidation,0
708,40,65861.32,11,16238.36,11.66,60,695,0.2643,13,0,MORTGAGE,credit_card,0
709,47,33544.57,1,3304.16,6.42,36,711,0.2415,9,2,MORTGAGE,home_improvement,0
710,67,64862.7,7,7669.7,15.15,60,566,0.2898,5,0,OWN,major_purchase,0
711,55,25993.09,10,6611.85,11.45,60,701,0.1747,11,0,OWN,small_business,0
712,63,71037.33,7,34773.22,6.02,60,706,0.1327,11,3,MORTGAGE,home_improvement,0
713,56,52257.95,3,1000,4.43,36,727,0.1095,8,0,RENT,credit_card,0
714,56,114992.82,8,21090.85,5.44,36,714,0.276,0,0,RENT,major_purchase,0
715,42,72697.8,4,21973.6,12.82,36,813,0.2113,2,0,RENT,small_business,0
716,50,76931.4,3,1000,6.31,60,661,0.1992,5,0,MORTGAGE,medical,0
717,63,43911.83,6,15846.05,12.2,60,737,0.2141,6,0,MORTGAGE,medical,0
718,55,,12,5733.64,9.47,36,677,0.0929,5,0,OWN,medical,0
719,42,46831.93,7,19357.48,11.94,60,647,0.1265,9,0,RENT,medical,0
720,49,70759.26,10,6623.02,3.5,36,523,0.2117,9,0,OWN,small_business,0
721,31,46276.8,9,31268.67,10.03,60,,0.2479,2,0,OWN,home_improvement,0
722,50,23673.68,16,7631.72,7.86,36,731,0.0955,8,0,MORTGAGE,major_purchase,0
723,32,12000,9,25213.93,11.43,36,767,0.18,7,0,OWN,major_purchase,0
724,50,97262.12,0,18286.05,3.5,60,677,0.0108,18,0,RENT,medical,0
725,25,97711.36,1,1000,7.18,36,732,0.2136,6,0,MORTGAGE,credit_card,0
726,65,64170.44,10,14355.25,13.07,60,696,0.3636,1,0,MORTGAGE,medical,0
727,48,46840.64,11,20940.88,13.66,60,570,0.2074,3,0,MORTGAGE,credit_card,0
728,27,58115.07,1,14242.84,9.71,60,648,0.2639,8,0,RENT,home_improvement,0
729,31,93623.89,5,13439.66,10.76,36,619,0.216,10,0,OWN,credit_card,0
730,67,81737.53,12,20633.65,10.84,36,583,0.2509,9,0,RENT,medical,0
731,34,72462.68,2,12701.7,15.64,36,751,0.1551,13,0,OWN,major_purchase,0
732,55,67576.23,1,6925.48,6.19,36,711,0.0236,6,0,MORTGAGE,credit_card,0
733,55,57505.16,7,36449.46,6.19,60,689,0.2578,2,0,MORTGAGE,home_improvement,0
734,56,69281.86,1,30265.14,12.67,60,698,0.3072,11,0,RENT,debt_consolidation,0
735,25,46562.4,5,1000,15.4,36,694,0.1698,5,0,OWN,debt_consolidation,0
736,60,76479.97,10,16676.31,13.24,36,573,0.2008,6,5,MORTGAGE,major_purchase,0
737,28,12000,8,38976.7,14.46,60,628,0.1973,10,0,MORTGAGE,credit_card,0
738,32,61061.21,7,28622.54,4.6,60,532,0.0896,14,4,OWN,debt_consolidation,0
739,38,56064.89,8,20746.89,11.74,36,715,0.1164,7,0,OWN,small_business,0
740,55,43317.17,13,11486.67,8.85,60,785,0.0483,7,0,OWN,small_business,0
741,33,50500.08,2,23189.15,13.21,36,711,0.1649,8,0,MORTGAGE,small_business,0
742,32,53599.45,0,15605.48,13.36,60,511,0.0515,6,0,MORTGAGE,home_improvement,0
743,53,69692.96,5,11135.71,12.37,36,500,0.2662,14,0,RENT,major_purchase,0
744,32,65198.37,0,15900.24,9.0,36,748,0.1257,9,0,RENT,debt_consolidation,0
745,39,,6,12812.71,11.52,60,615,0.2079,11,5,MORTGAGE,major_purchase,1
746,39,18196.8,0,25692.88,12.05,60,655,0.0584,12,0,OWN,medical,0
747,24,58041.87,4,19358.13,7.4,36,543,0.0936,0,0,MORTGAGE,debt_consolidation,0
748,63,26167.9,6,23725.51,13.31,36,685,0.2125,9,3,MORTGAGE,debt_consolidation,0
749,45,42191.28,3,9497.86,17.91,36,721,0.2147,9,0,RENT,home_improvement,0
750,62,53970.62,1,14392.85,14.81,60,637,0.2616,7,0,OWN,small_business,0
751,68,113807.97,16,17674.46,15.67,60,733,0.1511,9,0,OWN,credit_card,0
752,47,52292.23,2,1000,11.28,36,680,0.1912,7,0,MORTGAGE,debt_consolidation,0
753,54,106108.96,2,18380.95,13.17,36,786,0.174,8,0,OWN,medical,0
754,68,64868.24,4,14521.05,17.8,60,687,0.2193,16,0,OWN,medical,0
755,35,39864.52,11,7522.28,13.23,60,663,0.1215,10,0,OWN,medical,0
756,63,32674.06,10,13474.95,10.05,60,697,0.1416,7,0,OWN,home_improvement,0
757,57,39196.35,0,13769.12,9.07,36,764,0.2221,9,0,MORTGAGE,credit_card,0
758,52,40258.7,0,21407.97,16.76,36,685,0.0381,8,0,OWN,home_improvement,0
759,48,55959.28,7,13117.42,11.21,36,695,0.2432,10,0,RENT,major_purchase,0
760,58,27296.04,5,13647.29,15.72,60,605,0.1326,8,1,RENT,credit_card,0
761,47,46558.22,6,12777.18,5.75,60,725,0.2297,9,5,RENT,home_improvement,0
762,54,114722.87,8,12804.06,9.56,60,694,0.2806,4,0,OWN,credit_card,0
763,57,44458.57,9,15927.77,4.93,36,680,0.1737,10,1,MORTGAGE,home_improvement,0
764,39,12000,8,9223.89,11.19,60,689,0.169,12,0,MORTGAGE,medical,0
765,57,70598.58,10,31350.22,18.63,60,653,0.1564,4,0,OWN,medical,1
766,67,63357.66,2,22993.96,7.71,36,733,0.1905,5,0,RENT,medical,0
767,57,,6,24746.22,17.86,60,785,0.2701,10,0,RENT,home_improvement,0
768,39,94750.09,5,27656.44,6.96,36,732,0.1141,8,0,MORTGAGE,credit_card,0
769,68,81448.04,7,8625.22,10.31,36,634,0.1937,10,0,OWN,credit_card,0
770,28,85192.64,8,7616.23,5.76,60,755,0.2007,6,1,RENT,small_business,0
771,68,88724.25,1,10687.13,18.42,36,766,0.01,14,0,MORTGAGE,major_purchase,0
772,40,31630.15,15,16926.61,11.55,36,764,0.1249,4,0,OWN,major_purchase,0
773,66,75887.54,4,16932.66,17.02,60,611,0.3742,10,4,OWN,major_purchase,0
774,48,47635.36,6,9015.55,14.16,36,655,0.2921,0,3,OWN,medical,0
775,33,17737.63,12,1000,13.14,36,,0.2438,1,2,MORTGAGE,credit_card,0
776,33,36182.13,0,17490.0,9.76,36,640,0.1719,8,0,MORTGAGE,debt_consolidation,0
777,43,47642.94,6,30337.28,13.11,36,680,0.2479,13,0,MORTGAGE,credit_card,0
778,61,19428.08,10,11830.73,11.03,60,659,0.1957,12,0,OWN,medical,0
779,64,34331.39,6,15061.9,12.27,60,632,0.1231,10,0,OWN,debt_consolidation,0
780,30,26121.84,10,2701.3,17.78,36,835,0.2166,5,0,MORTGAGE,credit_card,0
781,27,40020.98,5,11733.24,13.12,60,622,0.1371,12,5,MORTGAGE,debt_consolidation,0
782,66,88577.85,6,34148.5,13.66,36,517,0.2511,6,0,MORTGAGE,home_improvement,0
783,52,54168.73,11,22917.7,8.49,36,593,0.1813,4,0,OWN,credit_card,0
784,37,61997.62,6,11846.83,12.05,60,650,0.1929,1,0,OWN,home_improvement,0
785,52,60446.4,0,1000,11.01,60,621,0.1722,15,1,RENT,debt_consolidation,0
786,58,66093.62,10,12145.22,13.32,36,538,0.2654,0,0,MORTGAGE,credit_card,0
787,39,37252.34,5,20993.67,19.17,60,613,0.1256,6,3,MORTGAGE,home_improvement,0
788,34,84240.64,0,25675.48,10.98,36,686,0.0535,0,1,OWN,home_improvement,0
789,40,33807.77,7,26034.59,18.45,36,672,0.065,3,0,MORTGAGE,major_purchase,0
790,32,94347.22,12,7689.0,15.54,36,709,0.2561,6,0,MORTGAGE,small_business,0
791,59,21333.91,8,10272.09,15.48,60,735,0.2486,14,4,MORTGAGE,debt_consolidation,0
792,47,53359.94,2,14005.47,14.04,60,731,0.1575,5,3,MORTGAGE,major_purchase,0
793,31,33027.11,2,7596.72,7.32,60,769,0.2245,12,0,RENT,small_business,0
794,23,99213.15,3,28008.65,12.58,36,580,0.2538,11,3,MORTGAGE,credit_card,0
795,56,55587.97,0,11610.08,9.05,36,713,0.1713,2,0,MORTGAGE,major_purchase,0
796,45,52455.02,9,6201.61,12.36,60,702,0.0553,0,0,MORTGAGE,credit_card,0
797,60,64705.46,0,29483.83,11.06,36,721,0.234,2,0,RENT,credit_card,1
798,39,50321.18,6,12483.19,3.5,36,607,0.0564,11,0,OWN,small_business,0
799,41,47471.02,9,20611.23,5.2,60,680,0.1595,12,0,OWN,home_improvement,0
800,49,87269.35,1,23019.47,10.45,60,585,0.2376,8,0,MORTGAGE,small_business,0
