date,ticker,close_price,daily_return,volume
2023-02-03,GOOGL,136.27,0.00345,5056641
2023-02-06,GOOGL,135.96,-0.0023,6273687
2023-02-07,GOOGL,136.78,0.00604,12577596
2023-02-08,GOOGL,138.13,0.0099,9647745
2023-02-09,GOOGL,139.33,0.0087,6445690
2023-02-10,GOOGL,143.8,0.03209,15828822
2023-02-13,GOOGL,141.71,-0.01457,8267904
2023-02-14,GOOGL,143.0,0.00913,11031190
2023-02-15,GOOGL,143.06,0.00039,5079825
2023-02-16,GOOGL,146.04,0.02085,11366645
2023-02-17,GOOGL,145.21,-0.00567,7362435
2023-02-20,GOOGL,142.33,-0.01987,3963545
2023-02-21,GOOGL,142.57,0.00173,19433764
2023-02-22,GOOGL,145.35,0.01945,9970025
2023-02-23,GOOGL,148.18,0.01946,8934517
2023-02-24,GOOGL,143.86,-0.02914,3274167
2023-02-27,GOOGL,146.96,0.02158,5200571
2023-02-28,GOOGL,149.32,0.01603,8468603
2023-03-01,GOOGL,150.68,0.00909,8617222
2023-03-02,GOOGL,155.51,0.03208,9644229
2023-03-03,GOOGL,154.66,-0.00544,13888009
2023-03-06,GOOGL,158.21,0.02293,10427417
2023-03-07,GOOGL,156.49,-0.01089,3314392
2023-03-08,GOOGL,157.85,0.00871,6812831
2023-03-09,GOOGL,156.62,-0.00778,11115845
2023-03-10,GOOGL,158.01,0.00884,23054969
2023-03-13,GOOGL,157.87,-0.00086,4991996
2023-03-14,GOOGL,160.7,0.01795,19873596
2023-03-15,GOOGL,161.38,0.00419,3660401
2023-03-16,GOOGL,158.19,-0.01974,10654292
2023-03-17,GOOGL,164.76,0.04149,13807567
2023-03-20,GOOGL,168.0,0.01972,10344889
2023-03-21,GOOGL,160.98,-0.0418,9896482
2023-03-22,GOOGL,159.95,-0.00644,3525770
2023-03-23,GOOGL,161.45,0.00942,10573753
2023-03-24,GOOGL,160.66,-0.00492,9165090
2023-03-27,GOOGL,163.77,0.01938,3826756
2023-03-28,GOOGL,163.4,-0.00226,4785704
2023-03-29,GOOGL,165.28,0.01148,3402770
2023-03-30,GOOGL,166.63,0.00821,7592770
2023-03-31,GOOGL,164.6,-0.01221,13449839
2023-04-03,GOOGL,168.61,0.02434,14579871
2023-04-04,GOOGL,168.6,-7e-05,24098748
2023-04-05,GOOGL,167.63,-0.00571,13572003
2023-04-06,GOOGL,167.03,-0.00358,4495426
2023-04-07,GOOGL,168.29,0.0075,7029348
2023-04-10,GOOGL,169.91,0.00963,17556126
2023-04-11,GOOGL,173.61,0.02177,15196614
2023-04-12,GOOGL,179.8,0.03571,6602218
2023-04-13,GOOGL,177.98,-0.01016,15605047
2023-04-14,GOOGL,181.0,0.01697,6222320
2023-04-17,GOOGL,178.06,-0.01624,9411278
2023-04-18,GOOGL,183.65,0.03137,5547866
2023-04-19,GOOGL,181.14,-0.01366,6409306
2023-04-20,GOOGL,174.19,-0.03836,18110826
2023-04-21,GOOGL,177.11,0.01676,5749259
2023-04-24,GOOGL,178.42,0.00738,11878138
2023-04-25,GOOGL,178.49,0.00043,4656520
2023-04-26,GOOGL,183.77,0.02955,8472376
2023-04-27,GOOGL,187.78,0.02184,4740603
2023-04-28,GOOGL,180.39,-0.03937,14477334
2023-05-01,GOOGL,174.65,-0.03178,9685493
2023-05-02,GOOGL,171.48,-0.01819,11027290
2023-05-03,GOOGL,167.02,-0.02601,11722454
2023-05-04,GOOGL,174.78,0.04647,8865360
2023-05-05,GOOGL,179.73,0.02829,19057836
2023-05-08,GOOGL,178.19,-0.00855,12811026
2023-05-09,GOOGL,177.45,-0.00416,7239388
2023-05-10,GOOGL,179.97,0.0142,10105163
2023-05-11,GOOGL,182.19,0.01236,7432561
2023-05-12,GOOGL,184.03,0.01009,14500291
2023-05-15,GOOGL,184.61,0.00315,12323191
2023-05-16,GOOGL,177.27,-0.03978,10964032
2023-05-17,GOOGL,168.6,-0.04892,6352574
2023-05-18,GOOGL,169.27,0.004,7409077
2023-05-19,GOOGL,164.7,-0.027,11089332
2023-05-22,GOOGL,168.12,0.02075,7021026
2023-05-23,GOOGL,170.49,0.0141,19686515
2023-05-24,GOOGL,168.35,-0.01258,5990434
2023-05-25,GOOGL,174.37,0.0358,18893384
2023-05-26,GOOGL,176.71,0.01341,3877402
2023-05-29,GOOGL,185.0,0.04689,9204353
2023-05-30,GOOGL,187.63,0.01421,8656080
2023-05-31,GOOGL,186.32,-0.00695,4387802
2023-06-01,GOOGL,181.99,-0.02324,5836324
2023-06-02,GOOGL,179.05,-0.01619,4513167
2023-06-05,GOOGL,178.05,-0.00555,13498814
2023-06-06,GOOGL,176.99,-0.00597,8970985
2023-06-07,GOOGL,183.1,0.0345,2570533
2023-06-08,GOOGL,183.99,0.0049,13599511
2023-06-09,GOOGL,184.47,0.00262,3173599
2023-06-12,GOOGL,181.59,-0.01565,9376236
2023-06-13,GOOGL,179.69,-0.01046,11011567
2023-06-14,GOOGL,178.17,-0.00847,5104540
2023-06-15,GOOGL,175.32,-0.01597,4740184
2023-06-16,GOOGL,174.79,-0.00301,12548525
2023-06-19,GOOGL,173.53,-0.00721,10604327
2023-06-20,GOOGL,171.67,-0.01072,9030804
2023-06-21,GOOGL,171.91,0.00139,3771683
2023-06-22,GOOGL,175.28,0.01961,16858666
2023-06-23,GOOGL,172.4,-0.01644,6284543
2023-06-26,GOOGL,170.81,-0.00923,4289738
2023-06-27,GOOGL,167.03,-0.02212,6754873
2023-06-28,GOOGL,161.57,-0.03267,5585971
2023-06-29,GOOGL,164.33,0.01709,7660896
2023-06-30,GOOGL,162.15,-0.0133,7842598
2023-07-03,GOOGL,167.33,0.03194,12627346
2023-07-04,GOOGL,161.52,-0.03472,10416022
2023-07-05,GOOGL,162.49,0.00601,4056491
2023-07-06,GOOGL,165.81,0.02045,8396265
2023-07-07,GOOGL,162.07,-0.02259,8347981
2023-07-10,GOOGL,157.92,-0.02557,11636009
2023-07-11,GOOGL,156.17,-0.01114,5980415
2023-07-12,GOOGL,153.49,-0.01715,9421279
2023-07-13,GOOGL,154.19,0.0046,5525718
2023-07-14,GOOGL,147.28,-0.04486,6087946
2022-01-03,AMZN,148.5,-0.01002,9408315
2022-01-04,AMZN,147.35,-0.00773,9726094
2022-01-05,AMZN,150.33,0.02026,6190814
2022-01-06,AMZN,148.88,-0.00967,6856057
2022-01-07,AMZN,146.86,-0.01357,10296735
2022-01-10,AMZN,147.79,0.0063,18814380
2022-01-11,AMZN,149.33,0.01048,8153217
2022-01-12,AMZN,144.73,-0.03082,15102523
2022-01-13,AMZN,143.52,-0.00835,8910906
2022-01-14,AMZN,151.46,0.05527,7344635
2022-01-17,AMZN,153.39,0.01279,7700405
2022-01-18,AMZN,156.77,0.02198,12142793
2022-01-19,AMZN,160.4,0.02316,5003416
2022-01-20,AMZN,162.13,0.01084,10042377
2022-01-21,AMZN,163.82,0.01039,3956062
2022-01-24,AMZN,164.46,0.00395,10226994
2022-01-25,AMZN,167.35,0.01755,14696540
2022-01-26,AMZN,163.48,-0.02311,4069196
2022-01-27,AMZN,170.05,0.04019,6283440
2022-01-28,AMZN,175.02,0.02918,18663780
2022-01-31,AMZN,178.39,0.01929,16297888
2022-02-01,AMZN,177.39,-0.00565,9414417
2022-02-02,AMZN,180.54,0.0178,6756938
2022-02-03,AMZN,177.68,-0.01589,7268372
2022-02-04,AMZN,170.5,-0.04039,12166590
2022-02-07,AMZN,170.25,-0.00147,18968293
2022-02-08,AMZN,171.89,0.00965,20913042
2022-02-09,AMZN,175.68,0.02203,11544981
2022-02-10,AMZN,180.56,0.02781,4561190
2022-02-11,AMZN,184.77,0.02329,8649923
2022-02-14,AMZN,180.16,-0.02493,4926591
2022-02-15,AMZN,183.46,0.0183,10050535
2022-02-16,AMZN,181.64,-0.00993,2984516
2022-02-17,AMZN,181.35,-0.00158,11582233
2022-02-18,AMZN,177.04,-0.0238,6604697
2022-02-21,AMZN,173.24,-0.02142,15181030
2022-02-22,AMZN,173.32,0.00046,7200432
2022-02-23,AMZN,168.94,-0.02529,22339751
2022-02-24,AMZN,166.48,-0.01453,13624886
2022-02-25,AMZN,170.06,0.02148,7561495
2022-02-28,AMZN,172.32,0.01332,8700555
2022-03-01,AMZN,168.84,-0.02024,5949690
2022-03-02,AMZN,168.4,-0.00256,16261395
2022-03-03,AMZN,167.17,-0.00736,9419023
2022-03-04,AMZN,170.61,0.0206,15210859
2022-03-07,AMZN,166.08,-0.02654,34107363
2022-03-08,AMZN,169.72,0.0219,7606979
2022-03-09,AMZN,171.3,0.00931,17580344
2022-03-10,AMZN,168.54,-0.01607,7852847
2022-03-11,AMZN,166.53,-0.01192,4431283
2022-03-14,AMZN,165.2,-0.00804,7986765
2022-03-15,AMZN,160.9,-0.026,8526819
2022-03-16,AMZN,161.21,0.00189,7497705
2022-03-17,AMZN,163.49,0.0142,5004535
2022-03-18,AMZN,165.43,0.01182,1611537
2022-03-21,AMZN,173.51,0.04885,8858239
2022-03-22,AMZN,171.54,-0.01134,12074173
2022-03-23,AMZN,170.92,-0.00362,7896643
2022-03-24,AMZN,170.83,-0.0005,11966201
2022-03-25,AMZN,166.52,-0.02526,12750270
2022-03-28,AMZN,164.86,-0.00994,11871086
2022-03-29,AMZN,161.75,-0.01886,5021661
2022-03-30,AMZN,161.33,-0.00265,5162369
2022-03-31,AMZN,159.14,-0.01355,13086887
2022-04-01,AMZN,161.64,0.01568,6625777
2022-04-04,AMZN,160.73,-0.00557,10825410
2022-04-05,AMZN,157.91,-0.01755,3756936
2022-04-06,AMZN,154.38,-0.02241,15055768
2022-04-07,AMZN,160.12,0.03722,10736058
2022-04-08,AMZN,155.57,-0.02843,10551901
2022-04-11,AMZN,156.95,0.00889,11074135
2022-04-12,AMZN,162.99,0.03845,15160852
2022-04-13,AMZN,167.59,0.02825,6321216
2022-04-14,AMZN,166.55,-0.0062,9088723
2022-04-15,AMZN,169.65,0.01859,8862110
2022-04-18,AMZN,172.5,0.0168,15091154
2022-04-19,AMZN,174.12,0.00941,22853948
2022-04-20,AMZN,173.42,-0.00405,12742428
2022-04-21,AMZN,170.43,-0.01721,9103185
2022-04-22,AMZN,173.77,0.01958,20325972
2022-04-25,AMZN,174.9,0.00651,17494410
2022-04-26,AMZN,181.94,0.04028,9013514
2022-04-27,AMZN,187.22,0.02902,19103461
2022-04-28,AMZN,186.57,-0.00349,13217191
2022-04-29,AMZN,179.2,-0.03952,3386333
2022-05-02,AMZN,174.54,-0.02599,10456478
2022-05-03,AMZN,177.28,0.0157,3638861
2022-05-04,AMZN,176.44,-0.00476,8243988
2022-05-05,AMZN,171.59,-0.02746,7551468
2022-05-06,AMZN,175.47,0.02258,8918596
2022-05-09,AMZN,179.34,0.02207,13460392
2022-05-10,AMZN,181.67,0.01301,8414759
2022-05-11,AMZN,183.02,0.00742,5312910
2022-05-12,AMZN,188.13,0.02791,22161589
2022-05-13,AMZN,183.07,-0.02689,5046327
2022-05-16,AMZN,182.99,-0.00042,4648067
2022-05-17,AMZN,185.31,0.01265,4754385
2022-05-18,AMZN,194.86,0.05155,23639891
2022-05-19,AMZN,197.94,0.01583,6962498
2022-05-20,AMZN,203.26,0.02688,7254481
2022-05-23,AMZN,199.11,-0.02044,3307918
2022-05-24,AMZN,195.29,-0.01917,19278141
2022-05-25,AMZN,201.65,0.03258,12038928
2022-05-26,AMZN,201.58,-0.00037,4235893
2022-05-27,AMZN,198.91,-0.01323,6892684
2022-05-30,AMZN,198.14,-0.00389,5566021
2022-05-31,AMZN,201.27,0.01581,6234003
2022-06-01,AMZN,198.67,-0.01295,11978663
2022-06-02,AMZN,200.66,0.01005,15438435
2022-06-03,AMZN,197.23,-0.01711,13691355
2022-06-06,AMZN,189.85,-0.0374,7760749
2022-06-07,AMZN,185.37,-0.0236,8135806
2022-06-08,AMZN,190.78,0.02919,2822186
2022-06-09,AMZN,196.33,0.02905,16435461
2022-06-10,AMZN,194.36,-0.01002,5775581
2022-06-13,AMZN,195.59,0.00632,3412357
2022-06-14,AMZN,201.38,0.0296,22360761
2022-06-15,AMZN,197.85,-0.01753,6615633
2022-06-16,AMZN,200.49,0.01337,5877325
2022-06-17,AMZN,197.43,-0.01528,12874622
2022-06-20,AMZN,197.27,-0.0008,12429112
2022-06-21,AMZN,203.7,0.03259,5686842
2022-06-22,AMZN,204.65,0.00468,4904587
2022-06-23,AMZN,209.18,0.02213,8297735
2022-06-24,AMZN,210.05,0.00416,17986897
2022-06-27,AMZN,203.12,-0.03297,10584434
2022-06-28,AMZN,198.12,-0.02466,11364067
2022-06-29,AMZN,189.9,-0.0415,6985797
2022-06-30,AMZN,188.01,-0.00994,16224160
2022-07-01,AMZN,189.67,0.00882,4826107
2022-07-04,AMZN,186.73,-0.0155,15181882
2022-07-05,AMZN,185.33,-0.00746,9742655
2022-07-06,AMZN,183.28,-0.01105,13712386
2022-07-07,AMZN,187.6,0.02357,26966118
2022-07-08,AMZN,184.84,-0.0147,6358766
2022-07-11,AMZN,185.45,0.00329,7267021
2022-07-12,AMZN,178.96,-0.03502,13968832
2022-07-13,AMZN,183.3,0.02425,4257524
2022-07-14,AMZN,181.34,-0.01069,15796404
2022-07-15,AMZN,172.61,-0.04817,9482775
2022-07-18,AMZN,173.31,0.00408,6507425
2022-07-19,AMZN,174.57,0.00726,11103539
2022-07-20,AMZN,168.99,-0.03194,14858051
2022-07-21,AMZN,168.18,-0.0048,18812187
2022-07-22,AMZN,162.96,-0.03107,6923450
2022-07-25,AMZN,160.13,-0.01733,6554862
2022-07-26,AMZN,167.86,0.04826,7110870
2022-07-27,AMZN,167.79,-0.0004,8240924
2022-07-28,AMZN,165.87,-0.01148,6384069
2022-07-29,AMZN,168.33,0.01482,6042371
2022-08-01,AMZN,169.71,0.00823,12183670
2022-08-02,AMZN,168.8,-0.00535,10243920
2022-08-03,AMZN,165.84,-0.01754,8188361
2022-08-04,AMZN,159.76,-0.0367,5678497
2022-08-05,AMZN,160.62,0.0054,17812042
2022-08-08,AMZN,162.44,0.01134,11061624
2022-08-09,AMZN,165.13,0.0166,5878441
2022-08-10,AMZN,164.08,-0.00638,7159935
2022-08-11,AMZN,157.74,-0.03864,4428941
2022-08-12,AMZN,159.03,0.00815,15908596
2022-08-15,AMZN,160.21,0.00748,5053537
2022-08-16,AMZN,163.67,0.02158,6832864
2022-08-17,AMZN,158.8,-0.02978,12151002
2022-08-18,AMZN,161.23,0.01531,21999217
2022-08-19,AMZN,159.81,-0.00879,17013759
2022-08-22,AMZN,159.2,-0.00385,11699131
2022-08-23,AMZN,164.97,0.03625,10974079
2022-08-24,AMZN,168.24,0.01981,16897577
2022-08-25,AMZN,172.79,0.02707,6684234
2022-08-26,AMZN,178.92,0.0355,8339804
2022-08-29,AMZN,176.43,-0.01397,9151287
2022-08-30,AMZN,183.73,0.04142,6566436
2022-08-31,AMZN,187.32,0.01953,7749594
2022-09-01,AMZN,196.79,0.05057,4384616
2022-09-02,AMZN,190.99,-0.02949,4242548
2022-09-05,AMZN,190.13,-0.00453,10743970
2022-09-06,AMZN,184.4,-0.03012,3149825
2022-09-07,AMZN,182.29,-0.01146,15882050
2022-09-08,AMZN,174.51,-0.04265,5594863
2022-09-09,AMZN,178.29,0.02165,7919600
2022-09-12,AMZN,178.56,0.00153,4419009
2022-09-13,AMZN,179.72,0.0065,10353186
2022-09-14,AMZN,183.12,0.01892,13515128
2022-09-15,AMZN,182.71,-0.00227,12280210
2022-09-16,AMZN,177.62,-0.02784,7038735
2022-09-19,AMZN,180.41,0.01569,3513281
2022-09-20,AMZN,175.41,-0.0277,6295031
2022-09-21,AMZN,177.51,0.01198,10920130
2022-09-22,AMZN,173.26,-0.02396,9515246
2022-09-23,AMZN,178.02,0.02747,16747658
2022-09-26,AMZN,170.97,-0.03961,7068832
2022-09-27,AMZN,174.6,0.02126,15826743
2022-09-28,AMZN,173.13,-0.00842,7542851
2022-09-29,AMZN,176.24,0.01795,19874025
2022-09-30,AMZN,174.41,-0.01036,4202056
2022-10-03,AMZN,172.97,-0.00829,13018854
2022-10-04,AMZN,163.85,-0.05273,5384346
2022-10-05,AMZN,165.26,0.00865,5864054
2022-10-06,AMZN,164.22,-0.00629,9934116
2022-10-07,AMZN,164.15,-0.00048,7618914
2022-10-10,AMZN,161.76,-0.01457,15078466
2022-10-11,AMZN,166.22,0.02758,16261658
2022-10-12,AMZN,170.34,0.02481,15302446
2022-10-13,AMZN,167.51,-0.0166,8737292
2022-10-14,AMZN,174.84,0.04373,4556166
2022-10-17,AMZN,171.3,-0.02026,8282433
2022-10-18,AMZN,169.14,-0.01258,16292445
2022-10-19,AMZN,167.59,-0.0092,6489560
2022-10-20,AMZN,164.02,-0.02125,7885440
2022-10-21,AMZN,162.5,-0.00927,7877035
2022-10-24,AMZN,161.95,-0.00338,8528499
2022-10-25,AMZN,163.57,0.00998,7213847
2022-10-26,AMZN,168.85,0.03227,5993402
2022-10-27,AMZN,172.54,0.02183,11276295
2022-10-28,AMZN,172.66,0.00068,7184409
2022-10-31,AMZN,171.44,-0.00702,9322817
2022-11-01,AMZN,178.02,0.03835,16933901
2022-11-02,AMZN,173.74,-0.02401,13572772
2022-11-03,AMZN,172.11,-0.0094,9038409
2022-11-04,AMZN,176.57,0.02589,7586897
2022-11-07,AMZN,178.31,0.00985,13272790
2022-11-08,AMZN,176.88,-0.00798,5404227
2022-11-09,AMZN,177.86,0.00552,8439585
2022-11-10,AMZN,173.84,-0.02261,18947249
2022-11-11,AMZN,181.68,0.04509,14186112
2022-11-14,AMZN,176.82,-0.02672,17453622
2022-11-15,AMZN,176.41,-0.00237,6288605
2022-11-16,AMZN,172.44,-0.02247,11744521
2022-11-17,AMZN,176.87,0.02569,7941594
2022-11-18,AMZN,183.57,0.03789,4336756
2022-11-21,AMZN,178.13,-0.02967,8647394
2022-11-22,AMZN,183.55,0.03046,8169813
2022-11-23,AMZN,181.6,-0.01063,11074973
2022-11-24,AMZN,183.9,0.01266,5841752
2022-11-25,AMZN,180.18,-0.02025,7526210
2022-11-28,AMZN,183.25,0.01705,5929661
2022-11-29,AMZN,185.85,0.01418,11123838
2022-11-30,AMZN,190.62,0.02568,8099979
2022-12-01,AMZN,193.32,0.01416,7362447
2022-12-02,AMZN,189.54,-0.01953,8197100
2022-12-05,AMZN,197.96,0.04442,4466949
2022-12-06,AMZN,197.12,-0.00426,9157932
2022-12-07,AMZN,198.32,0.00609,16385853
2022-12-08,AMZN,199.21,0.00451,9273673
2022-12-09,AMZN,201.31,0.01053,9506564
2022-12-12,AMZN,205.03,0.01847,11987957
2022-12-13,AMZN,205.05,0.0001,15818149
2022-12-14,AMZN,214.77,0.04742,7254027
2022-12-15,AMZN,213.47,-0.00604,7421731
2022-12-16,AMZN,206.25,-0.03386,11552636
2022-12-19,AMZN,202.67,-0.01733,7526547
2022-12-20,AMZN,196.01,-0.03287,3927915
2022-12-21,AMZN,188.96,-0.03597,8616531
2022-12-22,AMZN,198.49,0.05042,10093052
2022-12-23,AMZN,197.89,-0.00298,6921223
2022-12-26,AMZN,197.75,-0.00071,7467206
2022-12-27,AMZN,202.8,0.0255,12895070
2022-12-28,AMZN,206.08,0.01618,14054515
2022-12-29,AMZN,198.23,-0.03807,7118308
2022-12-30,AMZN,202.58,0.02192,7441046
2023-01-02,AMZN,197.9,-0.02311,7707891
2023-01-03,AMZN,196.02,-0.00948,13941721
2023-01-04,AMZN,198.27,0.0115,9219213
2023-01-05,AMZN,196.4,-0.00946,14210444
2023-01-06,AMZN,196.36,-0.00022,8051368
2023-01-09,AMZN,196.41,0.00029,6399043
2023-01-10,AMZN,199.93,0.01792,13631835
2023-01-11,AMZN,195.52,-0.02208,14670707
2023-01-12,AMZN,197.62,0.01075,10028653
2023-01-13,AMZN,198.69,0.00543,6904363
2023-01-16,AMZN,198.99,0.0015,4831922
2023-01-17,AMZN,199.76,0.00387,9324385
2023-01-18,AMZN,196.11,-0.01829,8618284
2023-01-19,AMZN,191.45,-0.02374,9848274
2023-01-20,AMZN,192.47,0.00533,17747946
2023-01-23,AMZN,196.15,0.01912,8776023
2023-01-24,AMZN,190.0,-0.03134,23917319
2023-01-25,AMZN,195.11,0.02687,7801643
2023-01-26,AMZN,194.23,-0.00449,5279249
2023-01-27,AMZN,190.83,-0.01753,5153956
2023-01-30,AMZN,186.7,-0.02163,3428232
2023-01-31,AMZN,189.77,0.01643,13413864
2023-02-01,AMZN,196.02,0.03293,8444098
2023-02-02,AMZN,190.81,-0.02656,14729589
2023-02-03,AMZN,196.42,0.02938,4480404
2023-02-06,AMZN,189.37,-0.03588,4308946
2023-02-07,AMZN,188.12,-0.00658,4533182
2023-02-08,AMZN,193.6,0.02914,6640879
2023-02-09,AMZN,190.58,-0.01564,17172420
2023-02-10,AMZN,186.87,-0.01946,12562690
2023-02-13,AMZN,184.53,-0.01253,7623624
2023-02-14,AMZN,176.21,-0.0451,6342579
2023-02-15,AMZN,178.96,0.01564,11951259
2023-02-16,AMZN,179.11,0.00082,12698046
2023-02-17,AMZN,184.13,0.02804,6772325
2023-02-20,AMZN,190.79,0.03614,6230350
2023-02-21,AMZN,183.26,-0.03946,6907161
2023-02-22,AMZN,181.73,-0.00832,8499841
2023-02-23,AMZN,183.34,0.00883,10024566
2023-02-24,AMZN,176.0,-0.04002,8676187
2023-02-27,AMZN,170.6,-0.0307,10905166
2023-02-28,AMZN,171.73,0.00663,17047991
2023-03-01,AMZN,166.66,-0.0295,23064609
2023-03-02,AMZN,168.85,0.01315,4603234
2023-03-03,AMZN,168.95,0.00057,12447692
2023-03-06,AMZN,173.54,0.0272,12563976
2023-03-07,AMZN,173.14,-0.00232,24476613
2023-03-08,AMZN,172.93,-0.0012,3781373
2023-03-09,AMZN,170.78,-0.01248,15061968
2023-03-10,AMZN,171.66,0.00518,8234455
2023-03-13,AMZN,169.13,-0.01476,9939479
2023-03-14,AMZN,168.28,-0.00504,4875777
2023-03-15,AMZN,165.77,-0.01487,8970308
2023-03-16,AMZN,169.81,0.02432,14106747
2023-03-17,AMZN,172.7,0.01708,11021991
2023-03-20,AMZN,171.91,-0.00463,14136177
2023-03-21,AMZN,169.36,-0.01478,5222922
2023-03-22,AMZN,168.25,-0.00656,15655465
2023-03-23,AMZN,164.9,-0.01993,6547657
2023-03-24,AMZN,169.74,0.02933,10807772
2023-03-27,AMZN,172.33,0.01527,7919996
2023-03-28,AMZN,179.43,0.04123,10873287
2023-03-29,AMZN,183.71,0.02382,8505337
2023-03-30,AMZN,180.6,-0.01691,7747181
2023-03-31,AMZN,179.99,-0.0034,10527559
2023-04-03,AMZN,174.14,-0.03248,4771322
2023-04-04,AMZN,179.27,0.02944,7264769
2023-04-05,AMZN,176.65,-0.01463,3892691
2023-04-06,AMZN,182.08,0.03076,11355682
2023-04-07,AMZN,181.53,-0.00301,9617281
2023-04-10,AMZN,190.97,0.05201,10126628
2023-04-11,AMZN,185.06,-0.03094,7510054
2023-04-12,AMZN,187.81,0.01482,11067955
2023-04-13,AMZN,179.32,-0.04519,10647813
2023-04-14,AMZN,178.4,-0.00511,6693483
2023-04-17,AMZN,177.58,-0.00461,8451336
2023-04-18,AMZN,174.5,-0.01737,6117807
2023-04-19,AMZN,177.52,0.01733,8382391
2023-04-20,AMZN,179.23,0.00962,8198723
2023-04-21,AMZN,169.59,-0.05376,14498015
2023-04-24,AMZN,168.62,-0.00574,7511052
2023-04-25,AMZN,170.37,0.0104,5905650
2023-04-26,AMZN,170.06,-0.00185,7856956
2023-04-27,AMZN,171.84,0.01047,4372247
2023-04-28,AMZN,169.06,-0.01615,15299673
2023-05-01,AMZN,181.45,0.0733,4003108
2023-05-02,AMZN,171.67,-0.05392,24112956
2023-05-03,AMZN,170.2,-0.00857,7504651
2023-05-04,AMZN,171.78,0.0093,14089275
2023-05-05,AMZN,168.26,-0.02051,4172557
2023-05-08,AMZN,162.8,-0.03246,5928896
2023-05-09,AMZN,159.38,-0.02097,7036936
2023-05-10,AMZN,158.47,-0.0057,10867673
2023-05-11,AMZN,158.92,0.00278,4918106
2023-05-12,AMZN,160.31,0.00875,4766486
2023-05-15,AMZN,163.23,0.01823,17469842
2023-05-16,AMZN,172.05,0.05403,14481698
2023-05-17,AMZN,177.68,0.03275,13782279
2023-05-18,AMZN,181.26,0.02014,13189545
2023-05-19,AMZN,178.5,-0.01522,6391222
2023-05-22,AMZN,172.69,-0.03254,6483200
2023-05-23,AMZN,175.16,0.01427,30748805
2023-05-24,AMZN,178.13,0.01697,11583733
2023-05-25,AMZN,178.91,0.00436,17032708
2023-05-26,AMZN,178.94,0.00017,7375187
2023-05-29,AMZN,178.03,-0.00508,5496619
2023-05-30,AMZN,177.62,-0.00229,11381903
2023-05-31,AMZN,179.16,0.00869,9547403
2023-06-01,AMZN,177.43,-0.00967,8695848
2023-06-02,AMZN,179.15,0.00968,7132650
2023-06-05,AMZN,175.59,-0.01985,10177924
2023-06-06,AMZN,179.75,0.02367,9994759
2023-06-07,AMZN,185.06,0.02952,8562917
2023-06-08,AMZN,189.66,0.02489,21170023
2023-06-09,AMZN,188.26,-0.00741,7287111
2023-06-12,AMZN,188.98,0.00383,4263309
2023-06-13,AMZN,182.44,-0.03459,15729120
2023-06-14,AMZN,182.35,-0.00052,16761538
2023-06-15,AMZN,178.47,-0.02128,4266910
2023-06-16,AMZN,182.14,0.02059,13630874
2023-06-19,AMZN,178.27,-0.02124,11273166
2023-06-20,AMZN,181.69,0.01916,13042770
2023-06-21,AMZN,181.38,-0.0017,7926210
2023-06-22,AMZN,176.75,-0.02551,11283260
2023-06-23,AMZN,178.66,0.01076,6036778
2023-06-26,AMZN,179.91,0.00701,5836565
2023-06-27,AMZN,178.47,-0.008,21288951
2023-06-28,AMZN,175.62,-0.01598,8040760
2023-06-29,AMZN,177.49,0.01065,5988923
2023-06-30,AMZN,180.73,0.01825,4235643
2023-07-03,AMZN,179.31,-0.00784,12373283
2023-07-04,AMZN,184.02,0.02625,18927768
2023-07-05,AMZN,185.81,0.00976,10799477
2023-07-06,AMZN,190.82,0.02696,11018535
2023-07-07,AMZN,197.16,0.03324,6759672
2023-07-10,AMZN,192.47,-0.0238,6783199
2023-07-11,AMZN,195.71,0.01684,5604072
2023-07-12,AMZN,194.65,-0.00544,9551475
2023-07-13,AMZN,191.29,-0.01726,4669529
2023-07-14,AMZN,185.74,-0.02899,9622900
2022-01-03,TSLA,146.93,-0.02049,9452715
2022-01-04,TSLA,143.92,-0.02048,9965284
2022-01-05,TSLA,143.54,-0.00259,12256398
2022-01-06,TSLA,151.46,0.05514,5623405
2022-01-07,TSLA,145.15,-0.04166,13279350
2022-01-10,TSLA,146.97,0.01256,24872339
2022-01-11,TSLA,140.02,-0.0473,4507602
2022-01-12,TSLA,145.48,0.03897,8804498
2022-01-13,TSLA,146.62,0.00786,6253669
2022-01-14,TSLA,143.94,-0.01828,10683617
2022-01-17,TSLA,145.9,0.01364,9481024
2022-01-18,TSLA,151.7,0.03976,6810422
2022-01-19,TSLA,152.91,0.00794,11486072
2022-01-20,TSLA,150.76,-0.01406,4159133
2022-01-21,TSLA,156.4,0.03744,25204895
2022-01-24,TSLA,171.28,0.09509,10845068
2022-01-25,TSLA,167.88,-0.01983,13047695
2022-01-26,TSLA,176.98,0.0542,8595133
2022-01-27,TSLA,179.34,0.01334,6135770
2022-01-28,TSLA,186.26,0.03858,8804846
2022-01-31,TSLA,179.42,-0.0367,13152118
2022-02-01,TSLA,181.04,0.00904,15228455
2022-02-02,TSLA,179.67,-0.00762,11275525
2022-02-03,TSLA,180.03,0.00203,6479774
2022-02-04,TSLA,174.28,-0.03193,9466991
2022-02-07,TSLA,171.46,-0.01617,6767392
2022-02-08,TSLA,174.77,0.01927,4303056
